z,d,rad,n
ring,2019-10-04,31.793118591671444,1486
campus,2019-10-05,18.238914937249923,11
ring,2019-10-05,28.38617442299489,1486
campus,2019-10-06,15.930709209329722,3
ring,2019-10-06,17.175811648866475,280
campus,2019-10-07,,0
ring,2019-10-07,,0
campus,2019-10-08,11.501423715351308,11
ring,2019-10-08,25.075880190635143,1484
campus,2019-10-09,15.89769419273082,11
ring,2019-10-09,32.34538084094525,1427
campus,2019-10-10,20.490376597992515,11
ring,2019-10-10,30.21186697297794,1405
campus,2019-10-11,,0
ring,2019-10-11,,0
campus,2019-10-12,20.743954343155927,7
ring,2019-10-12,24.82754329932296,1384
campus,2019-10-13,15.483935267547439,5
ring,2019-10-13,26.836900057496134,1346
campus,2019-10-14,22.83600964157367,11
ring,2019-10-14,28.874594646048227,1425
campus,2019-10-15,,0
ring,2019-10-15,30.6330690471737,203
campus,2019-10-16,18.303335420187416,4
ring,2019-10-16,23.894673191073313,287
campus,2019-10-17,16.38510763347645,10
ring,2019-10-17,24.276717301559,1374
campus,2019-10-18,,0
ring,2019-10-18,,0
campus,2019-10-19,13.758430843411555,10
ring,2019-10-19,28.956467017480488,1457
campus,2019-10-20,,0
ring,2019-10-20,96.6071234889099,11
campus,2019-10-21,,0
ring,2019-10-21,,0
campus,2019-10-22,14.543491798067981,11
ring,2019-10-22,23.176019145172262,1437
campus,2019-10-23,20.111259021576803,7
ring,2019-10-23,24.50225389254307,1426
campus,2019-10-24,17.678707194430636,11
ring,2019-10-24,26.057579176441624,1484
campus,2019-10-25,,0
ring,2019-10-25,,0
campus,2019-10-26,,0
ring,2019-10-26,,0
campus,2019-10-27,,0
ring,2019-10-27,,0
campus,2019-10-28,,0
ring,2019-10-28,,0
campus,2019-10-29,,0
ring,2019-10-29,19.75953837079483,185
campus,2019-10-30,,0
ring,2019-10-30,,0
campus,2019-10-31,,0
ring,2019-10-31,,0
campus,2019-11-01,16.365493945638846,11
ring,2019-11-01,25.550124051836743,1486
campus,2019-11-02,12.269186991649295,11
ring,2019-11-02,22.612870169414727,1484
campus,2019-11-03,7.132815796588797,11
ring,2019-11-03,23.554909646139336,1485
campus,2019-11-04,17.789360279689024,11
ring,2019-11-04,26.590721539158977,1365
campus,2019-11-05,22.91185182972528,11
ring,2019-11-05,31.19429918657505,1485
campus,2019-11-06,13.13270132770184,11
ring,2019-11-06,26.5243978848928,1486
campus,2019-11-07,,0
ring,2019-11-07,,0
campus,2019-11-08,,0
ring,2019-11-08,25.684716511903268,848
campus,2019-11-09,14.157112872937757,10
ring,2019-11-09,27.154405723095554,1449
campus,2019-11-10,18.8059861836073,10
ring,2019-11-10,31.560573544063686,1439
campus,2019-11-11,13.80905568719081,11
ring,2019-11-11,28.117737119518548,1447
campus,2019-11-12,,0
ring,2019-11-12,44.58761019129276,9
campus,2019-11-13,8.536449513793174,5
ring,2019-11-13,25.562068852542755,1401
campus,2019-11-14,,0
ring,2019-11-14,44.60808590630799,2
campus,2019-11-15,10.225771903198297,10
ring,2019-11-15,30.97807109470481,1450
campus,2019-11-16,19.08646797459455,10
ring,2019-11-16,32.394651706665734,1441
campus,2019-11-17,13.422047749914306,7
ring,2019-11-17,25.71943692708338,1447
campus,2019-11-18,12.117578655182893,11
ring,2019-11-18,23.84398295770017,1453
campus,2019-11-19,,0
ring,2019-11-19,4.781030840385617,9
campus,2019-11-20,13.417038944487237,11
ring,2019-11-20,28.466802057294135,1451
campus,2019-11-21,,0
ring,2019-11-21,23.579502860585688,615
campus,2019-11-22,,0
ring,2019-11-22,13.83884292724988,111
campus,2019-11-23,,0
ring,2019-11-23,1.3634305566318274,12
campus,2019-11-24,12.681309502182774,11
ring,2019-11-24,20.792459714178033,1485
campus,2019-11-25,15.007322850998209,11
ring,2019-11-25,25.347315145018076,1484
campus,2019-11-26,,0
ring,2019-11-26,,0
campus,2019-11-27,6.873867727007186,2
ring,2019-11-27,9.817204603473611,301
campus,2019-11-28,19.59233745014498,7
ring,2019-11-28,9.38864405730198,534
campus,2019-11-29,,0
ring,2019-11-29,0.9361560940742493,1
campus,2019-11-30,,0
ring,2019-11-30,7.768284882281518,55
campus,2019-12-01,21.604289572637995,11
ring,2019-12-01,28.649940155471718,1486
campus,2019-12-02,,0
ring,2019-12-02,,0
campus,2019-12-03,,0
ring,2019-12-03,,0
campus,2019-12-04,9.009856151408904,11
ring,2019-12-04,23.956919579688623,1486
campus,2019-12-05,,0
ring,2019-12-05,,0
campus,2019-12-06,,0
ring,2019-12-06,,0
campus,2019-12-07,,0
ring,2019-12-07,28.418555119791204,10
campus,2019-12-08,,0
ring,2019-12-08,50.4582454094206,45
campus,2019-12-09,,0
ring,2019-12-09,,0
campus,2019-12-10,,0
ring,2019-12-10,,0
campus,2019-12-11,11.391256257699796,11
ring,2019-12-11,26.878376912755172,1434
campus,2019-12-12,13.791711040716743,9
ring,2019-12-12,34.80417347568818,1396
campus,2019-12-13,,0
ring,2019-12-13,45.34281736160286,305
campus,2019-12-14,11.224155910271035,9
ring,2019-12-14,25.905253722955635,1411
campus,2019-12-15,,0
ring,2019-12-15,,0
campus,2019-12-16,,0
ring,2019-12-16,14.14149022869019,248
campus,2019-12-17,,0
ring,2019-12-17,37.68578923103754,38
