ym,campus,ring,n_days,diff
2024-11,12.757259367478168,8.760981596856531,20,3.996277770621637
2024-12,10.591289793188231,9.775076065615774,28,0.8162137275724568
2025-01,12.44954702585492,11.039646401554698,27,1.4099006243002226
2025-02,11.612013869954762,10.99780699543935,28,0.6142068745154123
2025-03,11.613760850053625,9.581848698298268,24,2.031912151755357
2025-04,11.894577957720864,9.918188613651292,23,1.9763893440695721
2025-05,11.1451896114078,9.919837859424016,15,1.2253517519837835
2025-06,13.506569387238684,9.32403316392996,15,4.182536223308725
2025-07,9.504899158575848,9.088336047910323,9,0.41656311066552476
2025-08,9.733437164848398,8.422741081242563,15,1.3106960836058352
2025-09,11.114978441539371,7.77965107861323,18,3.335327362926141
2025-10,14.682870657161367,9.089887797042872,18,5.592982860118495
2025-11,16.959832563506602,9.526816982056932,21,7.43301558144967
2025-12,11.695443919986625,9.700217573347283,21,1.9952263466393418
2026-01,9.123492761789231,8.918048090320722,28,0.2054446714685092
2026-02,10.293836166251998,10.420033738516066,23,-0.12619757226406847
2026-03,13.771503134092812,9.484394489999772,22,4.28710864409304
2026-04,15.696551777387446,8.90902626680409,19,6.787525510583356
2026-05,16.459878539472996,8.480907344450479,20,7.978971195022517
2026-06,22.883315944034848,8.519701466733832,12,14.363614477301017
2026-07,21.073428628980846,8.252417298422893,16,12.821011330557953
2026-08,20.33786707320026,8.042247844090705,14,12.295619229109557
