z,d,rad,n
ring,2019-11-28,1.8486204743385315,6
campus,2019-11-29,,0
ring,2019-11-29,1.1050825645607014,18
campus,2019-11-30,,0
ring,2019-11-30,0.4243027791380882,2
campus,2019-12-01,,0
ring,2019-12-01,,0
campus,2019-12-02,73.9448732648577,2
ring,2019-12-02,2.233806576597808,471
campus,2019-12-03,69.10801753588636,17
ring,2019-12-03,1.3240999010253343,1063
campus,2019-12-04,47.41480573691075,13
ring,2019-12-04,1.2872932528997263,1155
campus,2019-12-05,43.53589064650017,17
ring,2019-12-05,1.3305444846365837,1486
campus,2019-12-06,,0
ring,2019-12-06,0.45111432956815445,37
campus,2019-12-07,18.962104803658164,17
ring,2019-12-07,0.9851745997097914,959
campus,2019-12-08,7.503076553344727,1
ring,2019-12-08,0.8054684297580209,94
campus,2019-12-09,16.582040370358843,5
ring,2019-12-09,0.7275184914614506,188
campus,2019-12-10,39.90501352366796,11
ring,2019-12-10,0.6906637351789633,1661
campus,2019-12-11,11.359075593566892,10
ring,2019-12-11,2.035392799994924,67
campus,2019-12-12,32.58495218264606,10
ring,2019-12-12,0.5738852040791992,119
campus,2019-12-13,,0
ring,2019-12-13,,0
campus,2019-12-14,,0
ring,2019-12-14,0.4466162956191635,258
campus,2019-12-15,43.025161981052584,15
ring,2019-12-15,0.8283713289115673,1613
campus,2019-12-16,45.92318949701593,12
ring,2019-12-16,0.8178807268616487,1495
campus,2019-12-17,,0
ring,2019-12-17,,0
campus,2019-12-18,,0
ring,2019-12-18,,0
campus,2019-12-19,,0
ring,2019-12-19,,0
campus,2019-12-20,,0
ring,2019-12-20,1.384794561270515,268
campus,2019-12-21,,0
ring,2019-12-21,,0
campus,2019-12-22,,0
ring,2019-12-22,,0
campus,2019-12-23,,0
ring,2019-12-23,0.7837776321083557,255
campus,2019-12-24,54.804783391234515,17
ring,2019-12-24,0.9796991870220042,1693
campus,2019-12-25,37.79655724154055,17
ring,2019-12-25,1.2476800312042897,1560
campus,2019-12-26,,0
ring,2019-12-26,1.2285133600234985,1
campus,2019-12-27,40.534741655041294,17
ring,2019-12-27,1.055576961373605,1693
campus,2019-12-28,44.71021544471039,17
ring,2019-12-28,1.002921852818166,1420
campus,2019-12-29,34.10642148421543,17
ring,2019-12-29,0.8924589440290357,1690
campus,2019-12-30,,0
ring,2019-12-30,,0
campus,2020-01-01,40.43589344765783,17
ring,2020-01-01,1.3614225675154368,1673
campus,2020-01-02,43.89437774354869,17
ring,2020-01-02,1.3034764090231479,1693
campus,2020-01-03,,0
ring,2020-01-03,,0
campus,2020-01-04,43.9037987391154,17
ring,2020-01-04,0.6462830157278591,1064
campus,2020-01-05,46.11679346183995,12
ring,2020-01-05,1.0884088398401681,821
campus,2020-01-06,47.160106733714976,14
ring,2020-01-06,0.8586569736775858,1569
campus,2020-01-07,,0
ring,2020-01-07,0.11991665427520022,3
campus,2020-01-08,39.022660306023674,13
ring,2020-01-08,0.483234323466815,1664
campus,2020-01-09,122.51469504814949,13
ring,2020-01-09,4.537666104107684,153
campus,2020-01-10,,0
ring,2020-01-10,0.3288313844035537,24
campus,2020-01-11,37.80086277748755,10
ring,2020-01-11,0.893372366440778,1107
campus,2020-01-12,,0
ring,2020-01-12,,0
campus,2020-01-13,84.14118921377634,16
ring,2020-01-13,3.873769034787469,143
campus,2020-01-14,,0
ring,2020-01-14,,0
campus,2020-01-15,,0
ring,2020-01-15,,0
campus,2020-01-16,188.67675569425,9
ring,2020-01-16,2.8015569970446914,232
campus,2020-01-17,150.15074180690556,8
ring,2020-01-17,1.4565156119991107,658
campus,2020-01-18,,0
ring,2020-01-18,,0
campus,2020-01-19,61.326930495968945,16
