site_id,datetime_utc,product_id,sensor,local_solar_hour,t_bg_k,t_bg_sd_k,n_valid_bg,n_total_bg,scene_cloud_cover,sun_elev_deg,ta_c,td_c,rh_pct,wind_ms,q_kgkg,tw_c,capacity_mw,capacity_basis,capacity_tier,n_valid_poly,n_total_poly,n_polygons,delta_t_k,valid_frac_poly,cooling_arch,pue_assumed,site_tier,area_ha,it_mw,density,log_it_mw,tier_a
colossus_memphis,2023-02-03T17:14:23+00:00,ECOv002_L2T_LSTE_25973_005_16SBD_20230203T171423_0712_02,ECOSTRESS_L2T_LSTE_v002,11.229,277.489,1.357,1934,1934,0.0,36.333,1.3219,-10.6592,40.5031,3.6707,0.0017,-2.8466,0.5,placeholder,A2,24,24,1,0.629,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-02-07T15:39:18+00:00,ECOv002_L2T_LSTE_26034_005_15SYU_20230207T153918_0710_01,ECOSTRESS_L2T_LSTE_v002,9.645,283.926,1.539,1943,1943,0.0,27.443,14.3105,10.4492,77.6042,3.5703,0.0079,11.8058,0.5,placeholder,A2,24,24,1,0.7799999999999999,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-02-28T15:01:36+00:00,ECOv002_L2T_LSTE_26359_012_16SBD_20230228T150136_0711_02,ECOSTRESS_L2T_LSTE_v002,9.016,289.792,1.582,1934,1934,0.0,27.38,15.1751,8.8778,66.0543,1.2711,0.0071,11.3474,0.5,placeholder,A2,24,24,1,0.7600000000000001,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-03-25T21:28:01+00:00,ECOv002_L2T_LSTE_26752_007_16SBD_20230325T212801_0711_02,ECOSTRESS_L2T_LSTE_v002,15.457,297.027,2.198,1934,1934,0.0,32.693,19.8366,10.3153,54.206,1.5305,0.0078,14.1137,0.5,placeholder,A2,24,24,1,2.119,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-03-29T19:52:40+00:00,ECOv002_L2T_LSTE_26813_007_15SYU_20230329T195240_0712_02,ECOSTRESS_L2T_LSTE_v002,13.867,299.894,2.635,1943,1943,0.0,49.661,16.2416,3.1718,41.6031,0.3381,0.0048,9.4602,0.5,placeholder,A2,24,24,1,1.4880000000000002,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-04-02T18:18:01+00:00,ECOv002_L2T_LSTE_26874_007_15SYU_20230402T181801_0710_01,ECOSTRESS_L2T_LSTE_v002,12.29,303.214,3.309,1943,1943,0.0,59.512,19.634,6.7467,43.1123,3.4794,0.0061,12.4552,0.5,placeholder,A2,24,24,1,2.481,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-04-10T15:07:34+00:00,ECOv002_L2T_LSTE_26996_007_15SYU_20230410T150734_0711_02,ECOSTRESS_L2T_LSTE_v002,9.116,288.0,3.047,1943,1943,1.96,41.593,15.9561,10.2667,68.9714,2.1293,0.0078,12.3963,0.5,placeholder,A2,24,24,1,1.716,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-04-14T13:32:00+00:00,ECOv002_L2T_LSTE_27057_007_15SYU_20230414T133200_0710_01,ECOSTRESS_L2T_LSTE_v002,7.523,286.744,2.75,1943,1943,0.0,23.793,16.2939,12.5318,78.416,2.2964,0.009,13.79,0.5,placeholder,A2,24,24,1,-1.771,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-04-16T20:04:09+00:00,ECOv002_L2T_LSTE_27092_010_16SBD_20230416T200409_0711_02,ECOSTRESS_L2T_LSTE_v002,14.059,295.985,2.294,1934,1934,0.0,52.286,16.9927,2.2175,37.0683,5.9223,0.0044,9.4959,0.5,placeholder,A2,24,24,1,1.6239999999999999,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-06-06T16:26:37+00:00,ECOv002_L2T_LSTE_27881_006_15SYU_20230606T162637_0711_02,ECOSTRESS_L2T_LSTE_v002,10.433,309.637,4.547,1943,1943,0.73,66.346,28.9485,16.7809,47.8288,0.8336,0.0119,21.0164,0.5,placeholder,A2,24,24,1,6.127,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-06-09T15:37:02+00:00,ECOv002_L2T_LSTE_27927_006_15SYU_20230609T153702_0711_02,ECOSTRESS_L2T_LSTE_v002,9.607,303.058,2.875,1624,1943,20.64,56.775,25.2425,9.1326,36.0585,2.2468,0.0072,15.8964,0.5,placeholder,A2,24,24,1,3.167,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-06-15T20:27:43+00:00,ECOv002_L2T_LSTE_28023_004_16SBD_20230615T202743_0711_02,ECOSTRESS_L2T_LSTE_v002,14.452,303.622,2.595,1244,1934,34.82,56.06,29.3226,20.7476,59.974,1.4351,0.0153,23.3827,0.5,placeholder,A2,24,24,1,5.806,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-06-22T18:01:05+00:00,ECOv002_L2T_LSTE_28130_010_15SYU_20230622T180105_0710_01,ECOSTRESS_L2T_LSTE_v002,12.008,305.536,3.846,1334,1943,19.15,78.394,27.4534,19.0904,60.3363,3.4668,0.0138,21.7594,0.5,placeholder,A2,24,24,1,6.338,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-06-23T17:12:01+00:00,ECOv002_L2T_LSTE_28145_008_15SYU_20230623T171201_0710_01,ECOSTRESS_L2T_LSTE_v002,11.19,310.873,3.879,1943,1943,0.0,74.038,29.4733,17.2486,47.7951,2.0737,0.0123,21.4567,0.5,placeholder,A2,24,24,1,3.674,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-06-26T16:22:07+00:00,ECOv002_L2T_LSTE_28191_006_15SYU_20230626T162207_0711_01,ECOSTRESS_L2T_LSTE_v002,10.358,308.482,4.318,1250,1943,0.0,65.179,30.4474,16.0515,41.8838,2.1838,0.0114,21.1798,0.5,placeholder,A2,24,24,1,3.86,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-06-30T14:44:13+00:00,ECOv002_L2T_LSTE_28252_004_15SYU_20230630T144413_0710_01,ECOSTRESS_L2T_LSTE_v002,8.727,309.401,3.285,1943,1943,0.0,45.304,31.4043,25.5101,70.9944,1.0884,0.0205,27.0631,0.5,placeholder,A2,24,24,1,3.17,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-07-28T20:08:49+00:00,ECOv002_L2T_LSTE_28690_006_16SBD_20230728T200849_0710_01,ECOSTRESS_L2T_LSTE_v002,14.137,311.711,3.907,1934,1934,0.0,58.77,35.2144,21.4025,44.7509,2.5974,0.0159,25.7109,0.5,placeholder,A2,24,24,1,3.3570000000000007,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-08-11T21:49:55+00:00,ECOv002_L2T_LSTE_28908_007_15SYU_20230811T214955_0710_01,ECOSTRESS_L2T_LSTE_v002,15.822,310.073,3.162,1943,1943,0.0,36.462,32.5247,26.4021,70.2417,1.5838,0.0216,27.9871,0.5,placeholder,A2,24,24,1,3.453,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-08-19T18:41:21+00:00,ECOv002_L2T_LSTE_29030_009_15SYU_20230819T184121_0710_01,ECOSTRESS_L2T_LSTE_v002,12.679,306.014,3.479,1943,1943,0.05,66.375,32.4985,23.004,57.4182,0.7624,0.0176,25.7896,0.5,placeholder,A2,24,24,1,4.133,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-08-23T17:06:21+00:00,ECOv002_L2T_LSTE_29091_008_15SYU_20230823T170621_0712_02,ECOSTRESS_L2T_LSTE_v002,11.095,309.296,4.361,1943,1943,0.0,63.218,33.6344,24.5877,59.2529,0.4607,0.0194,27.1285,0.5,placeholder,A2,24,24,1,0.846,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-09-28T19:25:06+00:00,ECOv002_L2T_LSTE_29651_005_15SYU_20230928T192506_0711_01,ECOSTRESS_L2T_LSTE_v002,13.408,309.633,3.88,1943,1943,0.0,47.056,31.1396,19.3191,49.4653,1.0065,0.014,23.1795,0.5,placeholder,A2,24,24,1,4.472,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-10-06T16:13:38+00:00,ECOv002_L2T_LSTE_29773_005_16SBD_20231006T161338_0711_01,ECOSTRESS_L2T_LSTE_v002,10.217,298.773,1.638,1934,1934,0.0,44.263,21.2747,12.5409,57.4756,3.3832,0.009,15.8174,0.5,placeholder,A2,24,24,1,1.139,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-10-15T20:19:44+00:00,ECOv002_L2T_LSTE_29915_006_15SYU_20231015T201944_0712_02,ECOSTRESS_L2T_LSTE_v002,14.319,291.367,2.429,1604,1943,29.23,33.459,16.4204,7.3679,55.0547,5.3316,0.0064,11.2174,0.5,placeholder,A2,24,24,1,2.426,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-10-19T18:42:21+00:00,ECOv002_L2T_LSTE_29976_004_15SYU_20231019T184221_0711_01,ECOSTRESS_L2T_LSTE_v002,12.695,304.414,3.13,1943,1943,0.0,43.168,24.9156,13.1285,47.9231,4.4308,0.0094,17.6019,0.5,placeholder,A2,24,24,1,1.7510000000000001,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-11-25T20:14:15+00:00,ECOv002_L2T_LSTE_30551_005_15SYU_20231125T201415_0711_01,ECOSTRESS_L2T_LSTE_v002,14.227,289.487,1.542,1943,1943,1.14,24.351,11.7529,3.933,58.7241,1.3513,0.005,7.4722,0.5,placeholder,A2,24,24,1,0.39200000000000007,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-12-02T17:49:40+00:00,ECOv002_L2T_LSTE_30658_007_15SYU_20231202T174940_0712_02,ECOSTRESS_L2T_LSTE_v002,11.817,284.972,1.679,1943,1943,0.0,33.056,13.8552,9.0929,72.983,2.5202,0.0072,10.8751,0.5,placeholder,A2,24,24,1,0.824,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2023-12-15T20:15:57+00:00,ECOv002_L2T_LSTE_30861_007_15SYU_20231215T201557_0711_01,ECOSTRESS_L2T_LSTE_v002,14.255,292.635,1.676,1943,1943,0.0,22.911,15.9359,4.0563,45.1486,2.9102,0.0051,9.634,0.5,placeholder,A2,24,24,1,0.02,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2024-04-07T15:24:30+00:00,ECOv002_L2T_LSTE_32626_006_16SBD_20240407T152430_0711_01,ECOSTRESS_L2T_LSTE_v002,9.398,282.837,4.362,1582,1934,19.69,44.101,17.3834,10.9474,65.915,4.9409,0.0081,13.3607,0.5,placeholder,A2,24,24,1,1.692,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2024-04-16T19:30:27+00:00,ECOv002_L2T_LSTE_32768_005_15SYU_20240416T193027_0711_02,ECOSTRESS_L2T_LSTE_v002,13.497,297.203,8.417,1117,1943,40.64,57.839,26.2236,16.6817,55.7406,6.6569,0.0118,19.9525,0.5,placeholder,A2,24,24,1,0.19699999999999998,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2024-04-24T16:12:39+00:00,ECOv002_L2T_LSTE_32889_007_15SYU_20240424T161239_0711_01,ECOSTRESS_L2T_LSTE_v002,10.2,303.38,3.707,1943,1943,0.0,57.462,20.8832,13.8511,64.1281,2.7764,0.0099,16.344,0.5,placeholder,A2,24,24,1,3.539,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2024-06-01T17:43:25+00:00,ECOv002_L2T_LSTE_33480_006_15SYU_20240601T174325_0711_01,ECOSTRESS_L2T_LSTE_v002,11.713,306.663,3.479,1814,1943,19.69,76.661,24.0329,19.5274,75.9408,2.0723,0.0142,20.8509,0.5,placeholder,A2,24,24,1,7.212,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2024-06-10T21:42:39+00:00,ECOv002_L2T_LSTE_33622_006_15SYU_20240610T214239_0711_01,ECOSTRESS_L2T_LSTE_v002,15.7,303.85,3.031,1938,1943,9.77,40.513,28.006,12.5628,38.4868,3.1202,0.0091,18.5468,0.5,placeholder,A2,24,24,1,2.215,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2024-06-13T12:45:00+00:00,ECOv002_L2T_LSTE_33663_006_16SBD_20240613T124500_0711_01,ECOSTRESS_L2T_LSTE_v002,6.74,295.607,1.25,1934,1934,0.0,21.834,21.313,17.8839,80.8192,0.7593,0.0128,18.8944,0.5,placeholder,A2,24,24,1,-1.048,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2024-06-14T20:04:42+00:00,ECOv002_L2T_LSTE_33683_005_15SYU_20240614T200442_0711_01,ECOSTRESS_L2T_LSTE_v002,14.068,311.494,4.495,1943,1943,0.0,60.654,32.5031,19.7809,47.1177,1.2216,0.0144,23.903,0.5,placeholder,A2,24,24,1,4.501,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2024-06-26T15:18:15+00:00,ECOv002_L2T_LSTE_33866_008_15SYU_20240626T151815_0712_01,ECOSTRESS_L2T_LSTE_v002,9.294,305.745,3.067,1943,1943,1.52,52.438,31.3559,24.2362,65.9785,3.2206,0.0189,26.2075,0.5,placeholder,A2,24,24,1,3.6070000000000007,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
colossus_memphis,2024-06-30T13:42:07+00:00,ECOv002_L2T_LSTE_33927_003_15SYU_20240630T134207_0712_01,ECOSTRESS_L2T_LSTE_v002,7.692,303.96,5.901,1839,1943,1.73,32.558,29.6551,24.8677,75.5253,1.9756,0.0197,26.123,0.5,placeholder,A2,24,24,1,2.029,1.0,unknown,1.2,A1,12.330567094734581,0.5,0.04054963540269862,-0.6931471805599453,True
