site_id,ptype,polygon,product_id,sensor,datetime_utc,local_solar_hour,t_poly_k,t_bg_k,delta_t_k,t_poly_sd_k,t_bg_sd_k,n_valid_poly,n_total_poly,n_valid_bg,n_total_bg,n_valid_poly_strict,scene_cloud_cover,sun_elev_deg,view_zenith_deg,day_night,qa_flags,capacity_mw,capacity_basis,capacity_tier,capacity_source,t2m_k,d2m_k,u10,v10,ta_c,td_c,rh_pct,wind_ms,q_kgkg,tw_c
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_31421_006_15SYU_20240120T222514_0711_01,ECOSTRESS_L2T_LSTE_v002,2024-01-20T22:25:14+00:00,16.41,269.543,270.08,-0.536,0.645,1.255,12,12,1943,1943,12,0.0,8.267,21.51,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,267.16766357421875,257.41725158691406,-0.8398122787475586,-2.96563720703125,-5.9823,-15.7327,46.0654,3.0823,0.0011,-8.7269
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_31421_006_15SYU_20240120T222514_0711_01,ECOSTRESS_L2T_LSTE_v002,2024-01-20T22:25:14+00:00,16.41,269.115,270.08,-0.965,0.998,1.255,24,24,1943,1943,24,0.0,8.267,21.51,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,267.16766357421875,257.41725158691406,-0.8398122787475586,-2.96563720703125,-5.9823,-15.7327,46.0654,3.0823,0.0011,-8.7269
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_31955_007_15SYU_20240224T085058_0711_01,ECOSTRESS_L2T_LSTE_v002,2024-02-24T08:50:58+00:00,2.839,275.682,277.969,-2.288,1.173,1.435,12,12,1943,1943,12,0.0,-46.31,27.09,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,282.65728759765625,273.09954833984375,3.432525634765625,-0.2338275909423828,9.5073,-0.0505,51.3163,3.4405,0.0038,4.7955
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_31955_007_16SBD_20240224T085058_0711_01,ECOSTRESS_L2T_LSTE_v002,2024-02-24T08:50:58+00:00,2.839,276.953,277.975,-1.022,0.171,1.435,24,24,1934,1934,24,0.0,-46.31,27.08,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,282.65728759765625,273.09954833984375,3.432525634765625,-0.2338275909423828,9.5073,-0.0505,51.3163,3.4405,0.0038,4.7955
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_32626_006_15SYU_20240407T152429_0711_02,ECOSTRESS_L2T_LSTE_v002,2024-04-07T15:24:30+00:00,9.398,281.61,281.849,-0.239,1.476,4.507,12,12,1375,1943,12,30.37,44.101,13.11,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,290.5333709716797,284.09735107421875,-0.6593780517578125,4.896751403808594,17.3834,10.9474,65.915,4.9409,0.0081,13.3607
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_32626_006_16SBD_20240407T152429_0711_02,ECOSTRESS_L2T_LSTE_v002,2024-04-07T15:24:30+00:00,9.398,282.89,281.852,1.038,1.66,4.472,24,24,1365,1934,24,30.06,44.101,13.11,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,290.5333709716797,284.09735107421875,-0.6593780517578125,4.896751403808594,17.3834,10.9474,65.915,4.9409,0.0081,13.3607
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_32768_005_15SYU_20240416T193027_0711_02,ECOSTRESS_L2T_LSTE_v002,2024-04-16T19:30:27+00:00,13.497,291.712,297.203,-5.492,1.783,8.417,12,12,1117,1943,12,40.64,57.839,17.26,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,299.37364196777344,289.8317413330078,0.3479461669921875,6.6477813720703125,26.2236,16.6817,55.7406,6.6569,0.0118,19.9525
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_32768_005_16SBD_20240416T193027_0711_02,ECOSTRESS_L2T_LSTE_v002,2024-04-16T19:30:27+00:00,13.497,297.194,297.248,-0.054,4.644,8.388,24,24,1115,1934,24,40.28,57.839,17.26,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,299.37364196777344,289.8317413330078,0.3479461669921875,6.6477813720703125,26.2236,16.6817,55.7406,6.6569,0.0118,19.9525
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_32889_007_15SYU_20240424T161239_0711_01,ECOSTRESS_L2T_LSTE_v002,2024-04-24T16:12:39+00:00,10.2,307.978,303.38,4.598,0.358,3.707,12,12,1943,1943,12,0.0,57.462,11.82,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,294.03321838378906,287.0011291503906,-1.0877227783203125,-2.5544538497924805,20.8832,13.8511,64.1281,2.7764,0.0099,16.344
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_32889_007_16SBD_20240424T161239_0711_01,ECOSTRESS_L2T_LSTE_v002,2024-04-24T16:12:39+00:00,10.2,307.142,303.419,3.722,1.116,3.769,24,24,1934,1934,24,0.0,57.462,11.82,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,294.03321838378906,287.0011291503906,-1.0877227783203125,-2.5544538497924805,20.8832,13.8511,64.1281,2.7764,0.0099,16.344
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_33251_006_15SYU_20240517T233737_0711_01,ECOSTRESS_L2T_LSTE_v002,2024-05-17T23:37:37+00:00,17.617,302.275,300.482,1.793,0.955,1.667,12,12,1122,1943,12,47.39,14.83,18.08,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,296.7286071777344,293.40386962890625,0.09027099609375,0.19807910919189453,23.5786,20.2539,81.6379,0.2177,0.0148,21.1838
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_33251_006_16SBD_20240517T233737_0711_01,ECOSTRESS_L2T_LSTE_v002,2024-05-17T23:37:37+00:00,17.617,301.238,300.49,0.747,2.043,1.719,24,24,1129,1934,24,48.33,14.83,18.08,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,296.7286071777344,293.40386962890625,0.09027099609375,0.19807910919189453,23.5786,20.2539,81.6379,0.2177,0.0148,21.1838
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_33480_006_15SYU_20240601T174325_0711_01,ECOSTRESS_L2T_LSTE_v002,2024-06-01T17:43:25+00:00,11.713,311.602,306.663,4.939,1.372,3.479,12,12,1814,1943,12,19.69,76.661,13.42,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,297.18287658691406,292.67742919921875,2.0521392822265625,0.2885246276855469,24.0329,19.5274,75.9408,2.0723,0.0142,20.8509
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_33480_006_16SBD_20240601T174325_0711_01,ECOSTRESS_L2T_LSTE_v002,2024-06-01T17:43:25+00:00,11.713,314.007,306.667,7.339,1.776,3.509,24,24,1805,1934,24,19.76,76.661,13.42,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,297.18287658691406,292.67742919921875,2.0521392822265625,0.2885246276855469,24.0329,19.5274,75.9408,2.0723,0.0142,20.8509
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_33622_006_15SYU_20240610T214239_0711_01,ECOSTRESS_L2T_LSTE_v002,2024-06-10T21:42:39+00:00,15.7,308.98,303.85,5.13,1.319,3.031,12,12,1938,1943,12,9.77,40.513,23.13,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,301.15602111816406,285.7127685546875,0.5870819091796875,-3.06447696685791,28.006,12.5628,38.4868,3.1202,0.0091,18.5468
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_33622_006_15SYU_20240610T214239_0711_01,ECOSTRESS_L2T_LSTE_v002,2024-06-10T21:42:39+00:00,15.7,306.065,303.85,2.215,0.83,3.031,24,24,1938,1943,24,9.77,40.513,23.13,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,301.15602111816406,285.7127685546875,0.5870819091796875,-3.06447696685791,28.006,12.5628,38.4868,3.1202,0.0091,18.5468
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_33663_006_15SYU_20240613T124500_0711_01,ECOSTRESS_L2T_LSTE_v002,2024-06-13T12:45:00+00:00,6.74,296.072,295.594,0.477,0.407,1.225,12,12,1943,1943,12,0.0,21.834,28.51,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,294.46295166015625,291.0338592529297,-0.5470733642578125,0.5265092849731445,21.313,17.8839,80.8192,0.7593,0.0128,18.8944
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_33663_006_16SBD_20240613T124500_0711_01,ECOSTRESS_L2T_LSTE_v002,2024-06-13T12:45:00+00:00,6.74,294.558,295.607,-1.048,0.617,1.25,24,24,1934,1934,24,0.0,21.834,28.51,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,294.46295166015625,291.0338592529297,-0.5470733642578125,0.5265092849731445,21.313,17.8839,80.8192,0.7593,0.0128,18.8944
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_33683_005_15SYU_20240614T200442_0711_01,ECOSTRESS_L2T_LSTE_v002,2024-06-14T20:04:42+00:00,14.068,317.902,311.494,6.407,1.202,4.495,12,12,1943,1943,12,0.0,60.654,13.85,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,305.65309143066406,292.93092346191406,1.001922607421875,-0.698822021484375,32.5031,19.7809,47.1177,1.2216,0.0144,23.903
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_33683_005_16SBD_20240614T200442_0711_01,ECOSTRESS_L2T_LSTE_v002,2024-06-14T20:04:42+00:00,14.068,315.947,311.544,4.403,1.427,4.575,24,24,1934,1934,24,0.0,60.654,13.84,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,305.65309143066406,292.93092346191406,1.001922607421875,-0.698822021484375,32.5031,19.7809,47.1177,1.2216,0.0144,23.903
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_33866_008_15SYU_20240626T151815_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-06-26T15:18:15+00:00,9.294,309.638,305.745,3.893,0.922,3.067,12,12,1943,1943,12,1.52,52.438,8.22,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,304.5058898925781,297.38623046875,2.5082855224609375,2.0201416015625,31.3559,24.2362,65.9785,3.2206,0.0189,26.2075
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_33866_008_16SBD_20240626T151815_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-06-26T15:18:15+00:00,9.294,309.045,305.775,3.27,1.246,3.139,24,24,1934,1934,24,0.94,52.438,8.22,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,304.5058898925781,297.38623046875,2.5082855224609375,2.0201416015625,31.3559,24.2362,65.9785,3.2206,0.0189,26.2075
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_33892_007_15SYU_20240628T071035_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-06-28T07:10:35+00:00,1.166,296.933,298.641,-1.707,0.428,8.801,12,12,1943,1943,12,0.0,-29.524,9.63,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,297.39990234375,293.9111328125,-1.699371337890625,-1.0242767333984375,24.2499,20.7611,80.901,1.9842,0.0153,21.7315
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_33892_007_15SYU_20240628T071035_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-06-28T07:10:35+00:00,1.166,294.966,298.641,-3.675,1.127,8.801,24,24,1943,1943,24,0.0,-29.524,9.63,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,297.39990234375,293.9111328125,-1.699371337890625,-1.0242767333984375,24.2499,20.7611,80.901,1.9842,0.0153,21.7315
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_33927_003_15SYU_20240630T134207_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-06-30T13:42:07+00:00,7.692,306.683,303.96,2.724,0.787,5.901,12,12,1839,1943,12,1.73,32.558,10.12,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,302.8051452636719,298.0177307128906,1.951416015625,0.3082437515258789,29.6551,24.8677,75.5253,1.9756,0.0197,26.123
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_33927_003_15SYU_20240630T134207_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-06-30T13:42:07+00:00,7.692,305.988,303.96,2.029,0.785,5.901,24,24,1839,1943,24,1.73,32.558,10.12,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",,,,,302.8051452636719,298.0177307128906,1.951416015625,0.3082437515258789,29.6551,24.8677,75.5253,1.9756,0.0197,26.123
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_33988_008_15SYU_20240704T120754_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-07-04T12:07:54+00:00,6.121,305.45,304.955,0.495,1.528,2.445,12,12,1720,1943,12,0.0,13.492,12.22,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,299.56797790527344,297.79522705078125,0.2972259521484375,1.69305419921875,26.418,24.6452,90.0074,1.7189,0.0194,25.0924
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_33988_008_15SYU_20240704T120754_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-07-04T12:07:54+00:00,6.121,304.557,304.955,-0.397,1.368,2.445,24,24,1720,1943,24,0.0,13.492,12.22,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,299.56797790527344,297.79522705078125,0.2972259521484375,1.69305419921875,26.418,24.6452,90.0074,1.7189,0.0194,25.0924
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_34110_005_15SYU_20240712T085633_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-07-12T08:56:33+00:00,2.932,294.682,295.673,-0.991,0.447,1.71,12,12,1873,1943,12,3.69,-20.107,18.98,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,295.1075439453125,293.6541290283203,-1.282867431640625,0.443267822265625,21.9575,20.5041,91.4712,1.3573,0.0151,20.8869
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_34110_005_15SYU_20240712T085633_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-07-12T08:56:33+00:00,2.932,295.076,295.673,-0.597,0.653,1.71,24,24,1873,1943,24,3.69,-20.107,18.98,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,295.1075439453125,293.6541290283203,-1.282867431640625,0.443267822265625,21.9575,20.5041,91.4712,1.3573,0.0151,20.8869
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_34136_007_15SYU_20240714T004839_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-07-14T00:48:39+00:00,18.8,304.342,301.587,2.755,1.022,1.827,12,12,1943,1943,12,0.0,4.195,14.62,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,303.1439514160156,297.6867218017578,-0.95806884765625,0.9458284378051758,29.994,24.5367,72.6168,1.3463,0.0193,25.9968
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_34136_007_15SYU_20240714T004839_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-07-14T00:48:39+00:00,18.8,302.97,301.587,1.383,2.068,1.827,24,24,1943,1943,24,0.0,4.195,14.62,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,303.1439514160156,297.6867218017578,-0.95806884765625,0.9458284378051758,29.994,24.5367,72.6168,1.3463,0.0193,25.9968
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_34243_006_15SYU_20240720T222346_0712_02,ECOSTRESS_L2T_LSTE_v002,2024-07-20T22:23:46+00:00,16.386,308.16,303.926,4.234,1.217,2.727,12,12,1609,1943,12,18.42,32.368,27.82,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,302.35829162597656,293.4093780517578,0.6242828369140625,-2.1396636962890625,29.2083,20.2594,58.5807,2.2289,0.0148,23.054
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_34243_006_16SBD_20240720T222346_0712_02,ECOSTRESS_L2T_LSTE_v002,2024-07-20T22:23:46+00:00,16.386,306.672,303.982,2.69,1.899,2.793,24,24,1602,1934,24,18.35,32.368,27.82,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,302.35829162597656,293.4093780517578,0.6242828369140625,-2.1396636962890625,29.2083,20.2594,58.5807,2.2289,0.0148,23.054
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_34426_006_15SYU_20240801T173048_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-08-01T17:30:48+00:00,11.503,305.08,298.567,6.513,0.952,3.899,12,12,1117,1943,12,45.61,71.055,8.55,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,306.04327392578125,296.8785095214844,2.660308837890625,2.06298828125,32.8933,23.7285,58.6653,3.3665,0.0184,26.3612
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_34426_006_15SYU_20240801T173048_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-08-01T17:30:48+00:00,11.503,302.457,298.567,3.89,1.702,3.899,24,24,1117,1943,24,45.61,71.055,8.55,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,306.04327392578125,296.8785095214844,2.660308837890625,2.06298828125,32.8933,23.7285,58.6653,3.3665,0.0184,26.3612
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_34487_006_15SYU_20240805T155525_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-08-05T15:55:25+00:00,9.913,300.417,306.963,-6.546,2.293,4.749,12,12,1901,1943,12,3.53,55.579,7.91,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,304.31480407714844,296.0892639160156,-0.432098388671875,-0.9522247314453125,31.1648,22.9393,61.686,1.0457,0.0175,25.3247
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_34487_006_15SYU_20240805T155525_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-08-05T15:55:25+00:00,9.913,307.365,306.963,0.402,2.424,4.749,24,24,1901,1943,24,3.53,55.579,7.91,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,304.31480407714844,296.0892639160156,-0.432098388671875,-0.9522247314453125,31.1648,22.9393,61.686,1.0457,0.0175,25.3247
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_34644_008_15SYU_20240815T191449_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-08-15T19:14:49+00:00,13.237,312.655,312.967,-0.312,0.825,3.261,12,12,1943,1943,12,0.0,63.665,26.2,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,307.5800476074219,296.7621154785156,1.1155242919921875,0.8681831359863281,34.43,23.6121,53.456,1.4136,0.0182,26.7692
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_34644_008_16SBD_20240815T191449_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-08-15T19:14:49+00:00,13.237,311.268,312.932,-1.663,2.682,3.206,24,24,1934,1934,24,0.0,63.665,26.2,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,307.5800476074219,296.7621154785156,1.1155242919921875,0.8681831359863281,34.43,23.6121,53.456,1.4136,0.0182,26.7692
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_34934_003_15SYU_20240903T120115_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-09-03T12:01:15+00:00,6.01,288.21,289.452,-1.242,0.594,1.554,10,12,1184,1943,10,31.29,4.546,8.64,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,294.0861511230469,287.48667907714844,-1.910675048828125,-1.6687707901000977,20.9362,14.3367,65.9624,2.5368,0.0102,16.6308
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_34934_003_15SYU_20240903T120115_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-09-03T12:01:15+00:00,6.01,288.794,289.452,-0.657,0.666,1.554,21,24,1184,1943,21,31.29,4.546,8.64,NIGHT,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,294.0861511230469,287.48667907714844,-1.910675048828125,-1.6687707901000977,20.9362,14.3367,65.9624,2.5368,0.0102,16.6308
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_35204_005_15SYU_20240920T214150_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-09-20T21:41:50+00:00,15.687,306.145,301.83,4.315,0.82,3.351,12,12,1926,1943,12,3.64,26.981,12.53,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,303.7958526611328,294.39788818359375,0.582672119140625,0.84918212890625,30.6459,21.2479,57.3178,1.0299,0.0158,24.1253
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_35204_005_15SYU_20240920T214150_0712_01,ECOSTRESS_L2T_LSTE_v002,2024-09-20T21:41:50+00:00,15.687,305.615,301.83,3.785,0.53,3.351,24,24,1926,1943,24,3.64,26.981,12.53,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,303.7958526611328,294.39788818359375,0.582672119140625,0.84918212890625,30.6459,21.2479,57.3178,1.0299,0.0158,24.1253
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_35448_006_15SYU_20241006T151923_0713_01,ECOSTRESS_L2T_LSTE_v002,2024-10-06T15:19:23+00:00,9.313,305.463,302.848,2.615,0.399,2.237,12,12,1943,1943,12,0.0,36.636,12.93,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,299.3179168701172,294.1306610107422,-0.2870330810546875,0.3232460021972656,26.1679,20.9807,73.1527,0.4323,0.0155,22.4794
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_35448_006_15SYU_20241006T151923_0713_01,ECOSTRESS_L2T_LSTE_v002,2024-10-06T15:19:23+00:00,9.313,305.405,302.848,2.557,0.629,2.237,24,24,1943,1943,24,0.0,36.636,12.93,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,299.3179168701172,294.1306610107422,-0.2870330810546875,0.3232460021972656,26.1679,20.9807,73.1527,0.4323,0.0155,22.4794
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_35483_007_15SYU_20241008T215144_0713_01,ECOSTRESS_L2T_LSTE_v002,2024-10-08T21:51:44+00:00,15.852,299.738,297.154,2.584,0.339,1.31,12,12,1943,1943,12,0.0,19.451,21.5,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,295.42462158203125,283.6954040527344,-0.604217529296875,-2.9280929565429688,22.2746,10.5454,47.3892,2.9898,0.0079,15.2771
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_35483_007_15SYU_20241008T215144_0713_01,ECOSTRESS_L2T_LSTE_v002,2024-10-08T21:51:44+00:00,15.852,298.473,297.154,1.318,0.466,1.31,24,24,1943,1943,24,0.0,19.451,21.5,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,295.42462158203125,283.6954040527344,-0.604217529296875,-2.9280929565429688,22.2746,10.5454,47.3892,2.9898,0.0079,15.2771
colossus_memphis,cooling,east_yard,ECOv002_L2T_LSTE_35509_006_15SYU_20241010T134434_0713_01,ECOSTRESS_L2T_LSTE_v002,2024-10-10T13:44:34+00:00,7.732,292.113,291.402,0.712,0.544,1.23,12,12,1943,1943,12,0.0,19.334,15.53,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,289.89483642578125,283.7917785644531,-1.225921630859375,-0.9442596435546875,16.7448,10.6418,67.2542,1.5474,0.008,12.9295
colossus_memphis,hall,electrolux_hall,ECOv002_L2T_LSTE_35509_006_16SBD_20241010T134434_0713_01,ECOSTRESS_L2T_LSTE_v002,2024-10-10T13:44:34+00:00,7.732,291.448,291.409,0.039,0.421,1.243,24,24,1934,1934,24,0.0,19.334,15.53,DAY,"ECO_QC_mandatory>=2|cloud_mask roof:finite|cold bg_classes=10,30",8.0,grid_connection,A1,MLGW initial grid supply of 8 MW; remainder from on-site gas turbines,289.89483642578125,283.7917785644531,-1.225921630859375,-0.9442596435546875,16.7448,10.6418,67.2542,1.5474,0.008,12.9295
