file,name,rank,area_ha,rise_db,lat,lon,A00_r,A01_r,A02_r,A03_r,A04_r,A05_r,A06_r,A07_r,A08_r,A09_r,A10_r,A11_r,A12_r,A13_r,A14_r,A15_r,A16_r,A17_r,A18_r,A19_r,A20_r,A21_r,A22_r,A23_r,A24_r,A25_r,A26_r,A27_r,A28_r,A29_r,A30_r,A31_r,A32_r,A33_r,A34_r,A35_r,A36_r,A37_r,A38_r,A39_r,A40_r,A41_r,A42_r,A43_r,A44_r,A45_r,A46_r,A47_r,A48_r,A49_r,A50_r,A51_r,A52_r,A53_r,A54_r,A55_r,A56_r,A57_r,A58_r,A59_r,A60_r,A61_r,A62_r,A63_r,A00_m,A01_m,A02_m,A03_m,A04_m,A05_m,A06_m,A07_m,A08_m,A09_m,A10_m,A11_m,A12_m,A13_m,A14_m,A15_m,A16_m,A17_m,A18_m,A19_m,A20_m,A21_m,A22_m,A23_m,A24_m,A25_m,A26_m,A27_m,A28_m,A29_m,A30_m,A31_m,A32_m,A33_m,A34_m,A35_m,A36_m,A37_m,A38_m,A39_m,A40_m,A41_m,A42_m,A43_m,A44_m,A45_m,A46_m,A47_m,A48_m,A49_m,A50_m,A51_m,A52_m,A53_m,A54_m,A55_m,A56_m,A57_m,A58_m,A59_m,A60_m,A61_m,A62_m,A63_m,bright,ndvi,bright_frac,label,group,score,score_cand,score_oof
results_s1/china/blob37_candidates.geojson,cand13,13,1.2,6.4,39.43182,121.30176,-0.0733471714271381,-0.1141529777666569,0.0498537390795039,-0.2218946333864522,-0.0067463795353941,0.0954348912835154,-0.1754478679561363,0.2664810276027025,0.0077437671901339,-0.01455430612166,0.0625243926024382,0.0277603593438682,-0.0045185067633846,-0.0227896891802669,-0.1389556907022769,-0.2118417225338732,-0.1448078789748639,0.1311699334276915,-0.1249332987894108,0.0109242760089255,-0.1273117218618403,0.0511494284936918,-0.051509904337778,0.0416213315002788,0.009154689258168,0.0397463913838227,-0.0312688102744099,-0.1367190930087025,0.177381685744036,0.0902711259424826,0.0698872213080895,-0.0121511213884566,0.0248191950015926,0.0563098153221824,-0.0694305101015938,0.2600109049080265,-0.1216991019730805,-0.1453184896469145,0.2283029850296503,0.0947283542504744,0.1600409277686518,0.0540756134368394,0.0795855848846144,-0.0015723766545156,0.0632463618249478,0.0542713581841216,0.302648686038816,0.0057433917100121,0.1255225979542396,-0.22129902998688,0.058522181268953,0.1874133701835009,-0.0400732562526194,-0.1247672839573552,0.0212751378328316,-0.1440397027468731,0.0386724547950574,-0.0219945868541591,-0.2099303999671851,-0.0450230358640737,-0.2050087480897519,-0.1211165548576177,-0.1473539215484136,-0.0049392136742185,-0.0426831914504995,-0.1108218064124885,0.1264850072464395,-0.2048459148913494,-0.0542539911531077,0.0847542463062219,-0.1972272020965212,0.2743738432659172,-0.0203900062337321,-0.0105724868773738,0.0931701373084897,0.040930448534589,-0.0404006267768178,-0.0190329357751524,-0.0949920035112982,-0.1882419915984055,-0.1331128476404949,0.151177972556744,-0.1713778878167594,0.0656336527288406,-0.1059635996294153,0.0532303204058822,-0.0358186765764423,0.0372068990770907,-0.0071004188939265,0.1177102414748973,-0.0186252048141794,-0.1452866267937171,0.1303258771257374,0.0751587161578173,0.0502545652791894,0.0492245041269556,0.0101767064562592,0.0725326479868795,-0.0784276004090767,0.2242784047562533,-0.0932995625723707,-0.1363701195747217,0.188446927878985,0.0480706760640713,0.1460644794839094,0.0630069053414985,0.0501252908779754,-0.0088605556092299,0.0352776934654076,0.0799399336802486,0.2931526534097548,-0.0090869230830052,0.1130886915918805,-0.1888306175984092,0.07340086063127,0.1676408307523407,-0.0263200696248407,-0.082007868454285,-0.0100588958979896,-0.1353032124851278,0.0457328562903398,0.0028853358401855,-0.2006720471552743,-0.0376222247647452,-0.186827251950469,-0.112629646686673,-0.1685319180561602,0.0191152109617434,0.1027654055658847,0.3250566235454721,0.0,0.0,blob37,,0.019730151947141273,0.021455215495420094
results_s1/guian_candidates.geojson,cand23,23,1.2,6.1,26.42134,106.46932,0.0375022509038366,0.0044893362368907,0.1790337536819365,0.0603902809505569,0.0795113426819682,-0.1008936570201281,-0.1592140647479342,-0.0852490203473785,-0.1064898236033835,0.049753002654205,0.0500793430542434,0.0390779560893728,-0.2135690426809817,-0.0310734206119467,-0.0936119807919239,-0.2045169676021207,-0.0454497545805718,0.1585126785516715,-0.0626567346528569,-0.0971390940009168,-0.2090716969313774,0.1956016822084467,-0.0069686540052042,-0.0404044389635247,-0.1794736401903394,0.0708301792697203,-0.0295865294387114,-0.1297971741719599,0.064768079998606,0.1084732842140154,0.0322316310375086,0.0016195554506033,0.0448809309074322,0.0289609298041254,-0.0173767032456824,0.0205453943948201,-0.1454131772001663,-0.0311500502802248,-0.0695656792670947,-0.0465972430159747,-0.0097725620005422,-0.0023465313858515,-0.228727227195552,0.077083814917096,-0.0222991666018437,0.1550546797331473,0.1082897195560339,0.0381834025416648,0.0721256823371657,-0.0433559807393023,0.0276709505385516,-0.0080483159681537,-0.0573023216194028,0.0949112371373776,0.1880112167338344,-0.3476984561646077,-0.1386944577860614,-0.0834335152935449,-0.1027390981728408,-0.346685001327984,-0.1423369864742625,-0.2368575105689501,0.0785244398887615,-0.0317721321251979,0.0385813551332407,-0.0133392751109153,0.1077300709106942,0.100478524428953,0.0682908643682939,-0.0886567762003304,-0.1832603492873754,-0.0442757621794543,-0.0715711127010508,0.1078189302106614,0.0517848567167763,0.0031829253705608,-0.2269724457418604,-0.0323362639421184,-0.0789744132911922,-0.1877920149259817,-0.0798302602626419,0.1154267564528778,-0.0858150699025641,-0.1065378919176967,-0.2454022289618339,0.139317201943783,-0.0260280054473224,-0.0827365799972106,-0.1426434685759947,0.1022348992699915,-0.0008770697573246,-0.1349686172697166,0.0683448570368144,0.11236296320553,0.0010827316568592,0.011316007047716,0.0495610067487835,0.0377374025346617,-0.0120165998558556,0.0477700061505526,-0.0974736510655716,-0.0605370460271752,-0.0616475309248625,-0.0159623337129537,0.0292836137086138,0.0415810772714473,-0.1892005467077208,0.1060938721292359,-0.0352572624716089,0.0893858450939606,0.0920361609866131,0.0268074141752693,0.0481864514399731,-0.0091533877366447,-0.0098355300873193,-0.0282755819176393,-0.0064497085995352,0.1402471365544333,0.1812830205266391,-0.3170377895610495,-0.12066457353625,-0.063680107873721,-0.1466352663333401,-0.3308678432457229,-0.1475150507246434,-0.2448132037602123,0.0587452020916789,0.0323898342208258,0.1079857758620689,0.3688654318010607,0.0,,guian,,0.019571137962905483,
results_s1/china/blob04_candidates.geojson,cand06,6,12.6,11.7,34.52738,119.57798,0.1225822178025957,-0.1509075416460643,0.1553622052269917,-0.0890236135046588,0.03074524469349,-0.1056140809434936,0.1023172181950625,0.0126889784479878,-0.3188809745576501,0.0955556908774542,0.0330970113025449,0.0591327926123575,-0.0542958466676232,-0.1526673609413338,-0.1652958565001257,-0.1736463588826745,0.1736364503866089,0.1257161023226871,-0.0446063294318297,0.0840544493990258,0.0519124320661571,-0.0151465894465251,-0.0955149769844448,-0.0413585985317574,0.1255278968927126,0.2289336364410541,0.0280271063761779,0.0145574712270146,0.087016983064931,0.0123659524103546,0.0532874678756311,0.0424161971646729,-0.0318336273918187,-0.0598850677117783,0.1519443580350793,-0.0553765260168849,-0.2957666530511506,-0.0573430211813768,0.0562038561074923,-0.0947879450853069,0.0188293849169745,-0.0730513391618408,-0.0581748815558418,-0.0223936464035455,0.0806449135048088,0.209542485659962,-0.0568913980102015,0.1043941600268112,0.1749851070917841,0.0613293963326765,-0.0976782768522727,0.2029029906972862,-0.1333258086358369,-0.0190939705594877,0.1433201827778887,-0.2797773108172358,0.081289323052202,0.0134709417054258,0.0977897607652154,-0.0624705532382513,-0.0711392793975576,-0.1336238767824119,-0.2046016418279322,0.0915730140803102,0.0195003647700634,-0.1953789391520874,0.1823537350397799,-0.0934866404844735,-0.0509052385484207,-0.0167977691050368,-0.0715003298727602,0.0392257028127252,-0.2020092023022131,0.0624180341566355,0.096551334691755,0.0538352405334992,-0.0842145848100407,-0.0984710874472269,-0.0950173284557335,-0.1560015235939956,0.0268973654016252,0.1567621200269504,-0.1433233391460643,0.0644423651244631,-0.0618541344165279,0.0785358033101346,-0.0622104229108038,-0.0078692299553241,-0.0430869000736068,0.2576050086178517,0.0264162254749432,-0.0467297884297179,0.1465647400018658,0.0571068370785702,0.0815604641994774,-0.0053342768683201,-0.0200065198100356,-0.0989833373424514,0.108676387623013,0.0975603267108815,-0.2077856761638704,-0.0566755717694819,0.0734947653563361,0.0278560091440876,0.0159593206600355,-0.0157235863020302,-0.0406643985445989,-0.0327359529457391,0.0744612724512008,0.1787436622327534,0.0303954392015618,0.1381809161252544,0.1715111743583626,-0.0063647522070003,-0.0525172993125082,0.2479111266551837,-0.0984279619360358,-0.0282924355525379,0.1057591634198829,-0.2526117676059616,0.0689891740496862,0.0145349064884348,-0.0408431463628967,-0.039285930628475,-0.1298626030200751,-0.1409253509270555,-0.1376081057822284,0.0617446352484288,0.227439729299363,0.067343102021279,0.1775477707006369,0.0,blob04,,0.019498056924293093,0.020255966017165932
results_s1/china/blob34_candidates.geojson,cand43,43,1.5,6.9,37.74038,112.54696,0.0600443881011956,-0.2835407209468795,0.2788192090392777,-0.108422398129713,-0.071131894346419,-0.0535198845726175,-0.1306715562163935,0.0875787050541193,-0.1433072143406622,-0.0558478341639526,0.1859467330976995,0.0093839115960575,0.0170231318653673,-0.0465704481383517,-0.0363962195511998,-0.1657106611406622,-0.0413633285334336,0.1696145927418605,-0.0921271263141499,0.0110604139958557,-0.0650399502006617,0.0343298272315372,0.0639465401059552,0.0101692472490577,-0.103246739338734,0.181954541683464,-0.0159110704765668,-0.1000545212050198,0.1977367892930209,0.0735347248622148,0.0163018948760532,-0.1605220089977812,0.0246012790402588,-0.0460392220055014,0.1985930585877074,0.1286724668552956,-0.2790815986616518,-0.0598202815046456,-0.0111116852671356,-0.2237872317561963,-0.1026256116704504,-0.0746277596331389,-0.0710434124029797,0.0217367772928728,-0.023587948232063,0.2092586396239499,0.0774004372681644,0.145932928459186,0.1265343417351445,-0.0792862886355102,0.0321727801756531,0.1867360160334745,-0.0767058661399751,0.0144134034761141,0.0547928347562206,-0.1563291291484509,-0.0332593297601296,-0.0757170207404528,-0.1885640394528489,-0.0389194524045161,-0.1552086804220598,-0.0808904429080744,-0.1291989593126839,-0.0266481723957879,0.0554917403853103,-0.3199808333915029,0.2346847232689337,-0.0678765470133774,-0.0742944658883002,-0.036100077951855,-0.1402871905192099,0.1368156152201389,-0.1468179858578104,-0.033752863486039,0.1692239497108749,-0.0397266250824905,0.0095103282454825,-0.0333486007988768,-0.0278202979849207,-0.1723294402633586,-0.0756111460045815,0.1143359236395592,-0.1107385492979544,0.0390207171656894,-0.0853782122095381,-0.0069371495120071,0.0511915067107538,-0.0181314066553449,-0.0685978366882637,0.2273155781343814,-0.0045831994546642,-0.1068708455651047,0.1767809147325709,0.0557153857802166,-0.0198505936709593,-0.1529068431867948,-0.0259216518414716,-0.0239549025578082,0.192883704774888,0.1377567448925484,-0.2504954326978993,-0.0969987940106632,-0.0193374684203638,-0.1866669936081553,-0.070884026152798,-0.0466603044063149,-0.041070249423891,0.0378540285880598,-0.0631699311823942,0.1930151417113371,0.0760196874522654,0.1264871673376981,0.0854715445874619,-0.0878685828228927,0.0102947459533363,0.1741827524444872,-0.0339734830944523,0.0409225264668275,0.0416010113161778,-0.1314307726489323,-0.0152510042866975,-0.0256542788662221,-0.241618373435625,-0.0161919260433009,-0.1403821326057643,-0.0709976685293842,-0.1589745990672522,0.0247978365792906,0.1220003289473683,0.20019213821818,0.0,0.0,blob34,,0.019467745662282945,0.02718554430541273
results_s1/china/blob21_candidates.geojson,cand05,5,4.6,9.4,24.55518,118.20473,0.1430082575047161,-0.1912380059025604,0.0478805258658118,-0.0117717125971829,0.0322186414353971,-0.1914184581919531,0.143758956887249,0.0093292689360875,-0.3571021183965907,0.1589730354389236,-0.0928305344634331,0.0382580910730635,-0.1032139078004217,-0.1376284901791696,-0.2059553121426224,-0.1827153599714527,0.1483440582306123,0.0988515163552073,0.0364494967596531,0.0664732646318254,0.0951317616641446,0.0764961473324597,-0.1807489885436811,-0.0792530423613715,0.1387930018966509,0.1081341724168167,0.038727421958223,0.0673191885139106,0.050723639189667,0.0117418969152141,0.1159471731843657,0.0517407312237607,-0.0935124395706419,0.0076761927940568,0.1529150175264888,-0.0448741979980893,-0.2202680872283886,-0.0745008501989464,0.0776840231434474,-0.1566982562028303,0.0428420954689843,-0.0774580756241406,-0.0509366746618538,-0.0078630109266942,0.0451000863827631,0.1719455358942141,-0.0602264801005954,0.1097439442670868,0.0584831999893557,0.070767571417312,-0.062009605127564,0.1159871836770672,-0.2168507174832744,0.0275815932736572,0.213322085926133,-0.2252371793112682,0.1066648127959215,0.0389189915586235,0.1102498587929642,-0.0442498101916876,0.0741586558180486,-0.0922440992645037,-0.1049582552917873,0.1090022688295528,0.0597206174938933,-0.2590800461947156,0.0512443938208409,0.060376914212053,-0.002324264199077,-0.1632142686738421,0.0287910925226721,-0.0104898126704617,-0.3386373084483238,0.1617886749953718,-0.0133556332155357,-0.0067707345119439,-0.1768025079468797,-0.1544887601611988,-0.1752226639952205,-0.1562222969988942,0.1026786399063576,0.111020228374537,-0.0068937177891232,0.0699570033013444,0.0476584947848344,0.0636492297140582,-0.1452888910575706,-0.115762112414586,0.0218903232506223,0.1274163425846413,0.0062889837224803,0.0944600271632971,-0.0384663910029303,0.0578312665428878,0.149556262450966,0.0308805428700663,-0.0553391336765333,-0.0122785547326402,0.1006142170876329,0.0433096642738246,-0.167985839976638,-0.0329344975184097,0.0307161350754335,0.0501593995385961,0.099963877930793,-0.0688157227227836,-0.0514476254061643,0.0457629890171964,0.0413229833808789,0.1389628713538373,0.0042479451265927,0.085617152528483,0.0826250421435984,0.0246438019354217,-0.0243771221078806,0.1701922289094023,-0.1846261329316625,0.0805923176900744,0.1884051161761085,-0.2292518936707301,0.0645023588297553,0.0931921040524262,0.0683457760293975,0.0027939375529581,0.0603663740153034,-0.1277593580766573,-0.0966638551585124,0.0901577352673422,0.2281516447368422,0.0680090161079359,0.1513157894736842,0.0,blob21,,0.019393883560795713,0.020042972764432666
results_s1/china/blob18_candidates.geojson,cand14,14,3.4,6.1,29.51568,113.25276,0.0673510618513212,-0.231404058080155,0.2288627493287685,-0.0615059090065348,0.010894539380244,-0.0953732908074541,0.0163627201543652,-0.060228166749254,-0.2715009065218631,0.1114313335910552,-0.0034074236252025,0.0432868464338743,-0.1035420757473275,-0.1208144336966296,-0.1407927406328571,-0.1337894397827097,0.0882090248151656,0.1913828889216771,0.0222731982778816,-0.0117487264183122,0.0154542218358156,0.1163223582930488,-0.1132919208409421,-0.0542390196272339,-0.022014314319555,0.1689638094613559,-0.0514006234331979,0.0536291177114011,0.0684547067831457,0.0811746957973523,0.1658757297346752,-0.0157629353221991,0.0019695144233489,-0.0936316885844879,0.0723113999994006,-0.0059914063313919,-0.3306808142249807,-0.050526695812865,0.0209972301063622,-0.0668644377422643,-0.0278655763372497,-0.0547140317949872,-0.1229706135315289,-0.0401315037545077,0.0767413852218162,0.1855353471251578,-0.0030320564111323,0.129027477704498,0.1542024174738986,0.0271685411441055,-0.0483464008217486,0.149597398524639,-0.2842306008287645,-0.0107228704933259,0.1952155290324093,-0.2762783530688034,0.0305856221137392,-0.0272280590419408,0.1453854622626891,-0.0174577569625903,-0.0323018230388234,-0.1374521794513132,-0.0876620451238995,0.0128459575647288,0.0605101139452228,-0.259928793720282,0.2004746573434048,-0.0299512118313908,0.0218748192083603,-0.1054932123787724,-0.0378216247654729,-0.0685641553433766,-0.2283817385784245,0.0990972988809431,0.0422723540772591,0.0541833819786356,-0.1396671966159469,-0.1167963103955785,-0.1434538327865321,-0.1586554941503016,0.0703278882866823,0.1788108876239876,-0.0214562321315984,-0.009541992720971,0.0128997522883268,0.1065798499659673,-0.0877607080863241,-0.0651629729288256,-0.0567232199571397,0.1867506307223937,-0.0397207374391202,0.0659975237462079,0.0688883181631903,0.0998958489124324,0.1725050941674245,-0.0293786145844444,0.0174157795936383,-0.1290711089763831,0.0589154913876699,0.012664350794327,-0.316465131560852,-0.0400759231839314,0.0559089857405189,-0.0103529570098277,-0.0371785408400984,-0.0639081582509047,-0.0903826778594632,-0.0167149560818315,0.0641506356064569,0.1536849378319806,-0.0065029996980176,0.1441884824496958,0.1513636453430208,0.0324445566494859,-0.0486603696508071,0.1493126650143199,-0.2544460577236885,0.0175731801932432,0.19835051677315,-0.2655943574592983,-0.0149728213897272,-0.0313040786421452,0.1164404312812202,-0.0149341723697656,-0.0081564921647816,-0.142871441384863,-0.097503290795609,0.0433814397864581,0.2098271568627451,0.0356007231580757,0.0558823529411764,0.0,blob18,,0.01936433756663058,0.02056180692799934
results_s1/china/blob30_candidates.geojson,cand13,13,2.6,8.5,31.47221,121.35162,0.0023515487610238,-0.215359820395666,0.2967235991654275,0.00625433255123,-0.0052753395406274,-0.0832574168342855,-0.0850067269302277,-0.0654379839508759,-0.1915036307474394,0.0679266977143555,0.0809829044761065,0.0939316915982035,-0.1058960513545184,-0.1067743762490512,-0.1445618336268226,-0.1125130553186396,0.042829503474627,0.1655025303802597,-0.0159762669448874,0.0594496890424618,-0.0227575193238632,0.1494290249276018,0.0195037405805071,0.0361277975741354,-0.1102715080682518,0.1182568677552394,-0.0404232853214059,0.040019080302694,0.0933839704505556,0.0214679617511001,0.1927179495622876,-0.0131000019208705,0.0775972211198358,-0.122356721477406,-0.0185726902907516,0.0400902018738342,-0.2619883937650786,0.0005321829786462,0.0154097630310143,0.0854299659988647,0.0023621413354489,-0.015686650054674,-0.056672507114254,-0.0916673990309389,0.0685241012392342,0.1954277791748531,0.039154391000578,0.124761953825343,0.255686066027174,0.0385305170850738,-0.0743841392904207,0.2362956764861814,-0.2037099849908039,-0.0181986669296171,0.153260281226845,-0.2859147136564423,-0.0121958831687502,-0.0772774060038889,0.0173969918476215,-0.040486166996278,-0.0848265565174233,-0.1625976052076614,-0.0755510897471642,-0.035484155087122,-0.0563606859703803,-0.2365850581425437,0.2387815941712639,0.0249515859890085,-0.025592510313469,-0.0321243258076609,-0.1036147728989344,-0.0063854409578227,-0.1165278769320216,0.0493402683023047,0.1003027125993117,0.0709495960312537,-0.1204702535743895,-0.068438376508003,-0.0878675549104591,-0.1058602641226615,-0.015987409962567,0.1051969972430485,-0.0886424601005038,0.0252424909622876,-0.0833167456473437,0.1306116568967263,-0.0198056837496269,0.0243645465697302,-0.1190651876266001,0.1980497667759505,-6.860358411737989e-05,0.0276075939900067,0.0882023065461629,0.0380581479803744,0.1319122383809399,-0.0310376941886938,0.0059946460843661,-0.1070549697507691,0.0059500147369717,0.0818484105789851,-0.1976568077605749,-0.0240345434980554,0.0646752027312385,0.1365065195504869,0.0275800120334248,0.0210401816408391,-0.0201831364436127,-0.0780375320965612,0.0389377711699307,0.1502775081793005,0.0700511713504304,0.1418923282607335,0.2155306847837743,-0.001520104524548,-0.058493257129454,0.2166928126241396,-0.1710000444012697,0.0100686117238112,0.1791609260980812,-0.2652854000481726,-0.0200674727806178,-0.046638962040344,-0.0678534809507276,-0.0529978408468589,-0.0712093142924471,-0.1801148943067916,-0.0493727971858678,0.0214969987394188,0.1982391666666667,0.1236053653934997,0.0769230769230769,0.0,blob30,,0.019256184100180023,0.019546920530873257
results_s1/china/blob19_candidates.geojson,cand16,16,4.9,6.8,27.91254,116.41349,0.1072229716991561,-0.2412767947858337,0.2011700526432741,-0.0739231643342579,-0.0046582225718228,-0.1240447186351069,0.0106305650633235,-0.0532102377939985,-0.241304060480764,0.0985294520784305,0.0316488725469591,0.0582220801745738,-0.1314702960055836,-0.1235041692812356,-0.1506593766552143,-0.1472392419600726,0.1186969357161647,0.1681134434661289,-0.0963562549288007,0.0304574353540757,0.0280348506953436,0.0786553061515626,-0.0653730798707337,-0.0032661183498435,-0.0115518938509887,0.1590184292490011,-0.0779270102277531,0.025757753789499,0.1542352563481664,0.153675835154349,0.1190093201389558,-0.0666742764644999,0.0248651326739011,-0.1600734806321579,0.1089857213804179,0.0138316625713297,-0.2551724891689564,-0.0278755193885902,0.065787896271819,-0.1056480459901837,-0.1240032338415693,-0.1420902741473029,-0.0887238900099687,-0.011205372124525,0.0516232860530387,0.1826785850520507,-0.0831873399567528,0.1987151998043154,0.1062424301127541,0.0690145996243334,-0.0874136258740866,0.1251425821187883,-0.2128625349649892,0.039915457998492,0.178050549397231,-0.2793513668628136,0.0134015033041666,-0.0062140126995041,0.1129390407390433,0.0070640596551388,0.0163824971926417,-0.175961468536177,-0.1151665542720024,0.1040606585026536,0.0291838115511247,-0.243484134830424,0.2383382423418182,-0.0310587042505726,-0.016617481132471,0.0242690158199984,-0.0900889106307058,-0.0615370542837548,-0.1816918999062334,0.1081197779202232,0.0134271780697081,-0.0033644351715463,-0.1804106534017575,-0.1365785166479019,-0.1278144623078715,-0.127827522995936,0.0111592562871625,0.1581588618874997,-0.1062366956234817,0.0105352752625026,-0.0718021735389943,0.1245189102553321,-0.0695558673106739,-0.037423457904254,-0.0839030610055873,0.2229549068570105,-0.0597472645237705,0.0076107916106539,0.1166244641083366,0.1848969663113131,0.1562425364021155,-0.044792830108163,0.0411552387332486,-0.1644382258158507,0.0463087810706347,0.1339134539078119,-0.2013591395432844,-0.0445949724892962,0.0283449017052835,0.0420821396273592,-0.0584340251951362,-0.0483431498075991,-0.0667161699297742,0.0177196900668752,0.1015007891437828,0.1480651104317852,0.0041604497329975,0.1310281063468453,0.1087824425270749,-0.0162085960748005,-0.0583946358132254,0.1537982783096504,-0.1673122168754499,0.0669669098771583,0.1273457001925249,-0.2747075035345601,0.0281378921145683,0.0220381247698072,0.0497904487216603,0.0286222389619788,-0.0671992680546052,-0.1710034843846459,-0.0944963878571086,0.0500491297915615,0.1476636270491803,0.0884022862866106,0.0,0.0,blob19,,0.019194022217782825,0.02610210209841574
results_s1/china/blob18_candidates.geojson,cand19,19,1.8,6.4,29.5128,113.25609,0.0813364413019201,-0.2492371906794723,0.1794740794019999,-0.0277806058803906,0.0375245623647401,-0.1396776329734938,-0.0066955393711428,-0.0388765565561372,-0.2538711985701977,0.1161767388357339,0.0512053618046979,0.0776483599517186,-0.0910046403908236,-0.1262277277222479,-0.1503374285549718,-0.1310499951101909,0.127272359469208,0.1899931754239734,-0.0140833861321631,-0.029639138796298,0.0486164848322391,0.0809880238554977,-0.0793375783610181,-0.0331526334261559,-0.0094017562444941,0.1657255338491054,-0.0288409555379638,0.0578570224788582,0.0722700587819038,0.0927666570986141,0.1154383637505545,-0.0242130209892251,0.0266092379008345,-0.1214653023579492,0.0748436043035043,-0.0444338478308015,-0.3153140711001674,-0.0371220490152619,0.072243976979763,-0.0666933965646372,-0.0307676802649195,-0.1108038650277318,-0.0924045330248284,-0.0386074254186886,0.048715570856682,0.1766689655027723,-0.0216066687015747,0.2010852304725563,0.1547236677879817,0.0702480787775643,-0.0435988239564215,0.1414371052528254,-0.2626534964990396,0.0014171874132526,0.2146888338712652,-0.2638138912782575,0.0088809749265369,-0.042691817016172,0.1463005038063552,-0.031971290835701,0.0062725887886438,-0.1276437839649773,-0.0597424608921504,0.052064868045591,0.0356147512365957,-0.2645657941112153,0.1977953166824314,-0.0234178445960492,0.0092322135884857,-0.0769393153776357,-0.0706970657793232,-0.0679185947126705,-0.2054449439558662,0.1088466656977125,0.0602009803108122,0.0495733754835937,-0.1369810166156968,-0.1241442833004478,-0.1303067864387936,-0.1533647601789509,0.0461469803281266,0.1847318320591489,-0.0378950328476554,-0.0142278593589892,-0.0190506120535884,0.1240836532049375,-0.0875856520970835,-0.0661219010198332,-0.0930922593030506,0.1907695814505852,-0.0353657536777688,0.062942492030917,0.0631974981135333,0.1053054628450489,0.1788596176328431,-0.0254339826844399,0.0276273223736503,-0.1382426286569956,0.0361079334992091,0.04815966010661,-0.3036741554536699,-0.0480167839966139,0.0575588985844239,0.0293294007601719,-0.0126867634932407,-0.044735388656304,-0.0890914725550619,-0.0122784075312558,0.0668664017945923,0.1574598278814603,0.0211242038954391,0.1472325561899425,0.1476438256042198,0.0212484027606461,-0.0339849333652172,0.1677706956055905,-0.2384842897026427,0.0351869848702774,0.1847540877950996,-0.253101607141135,-0.026873452526986,-0.0322213327394709,0.0947785135369836,-0.0251512518104044,-0.0463733447926429,-0.1627307178266732,-0.0696254555586149,0.0427498586315785,0.217925,0.0177612186276446,0.0163043478260869,0.0,blob18,,0.01902682235381149,0.020234579003030464
results_s1/china/blob08_candidates.geojson,cand52,52,1.6,7.3,34.23183,109.05961,0.0490427006432201,-0.1473908943624715,0.315900186006289,-0.0956378608007537,0.0101560881913055,-0.0169330469166586,-0.1018728412373255,0.0514977515481669,-0.2636202485063821,-0.016050367969908,0.0248467037174217,-0.0270290918879361,-0.0787550349633662,-0.0423830805130423,-0.1210971519855378,-0.2120798317834648,0.0655980861140003,0.222920911950719,-0.0831243571548842,-0.0348338221911919,-0.113453046192239,0.0805575650174597,0.0142396612712618,-0.0481303519283267,-0.0848575114836487,0.215246181198798,-0.0243675031155313,-0.1026967773073899,0.1908396383513728,0.0714481007069095,0.0901769940199089,-0.044639331396096,0.043754841065719,-0.0458821626388715,0.1653501262241075,0.0402076997483143,-0.3212596768429404,0.0139176925139839,-0.0383504081156675,-0.0967861549420965,-0.0124924412944563,-0.0488300597239871,-0.1176868089281747,-0.0042154937146643,0.0371383436385041,0.2307686070963264,-0.0437349372506578,0.1909828473576015,0.1272894083840807,-0.0194940865063776,0.0202880317358692,0.197237595153452,-0.0772710381915488,0.0462308847563857,0.0725895934639419,-0.2308126261264898,-0.0247942056995005,-0.0736037515708092,-0.1145570243114205,-0.0191868924320903,-0.1422235466459963,-0.1725113792166236,-0.0969786271615135,-0.0104812141608125,0.035766666662637,-0.1893607557816948,0.2494267094154745,-0.0560850350419552,0.0039346934304686,-0.0017600081028351,-0.1470407467962429,0.102132623375582,-0.1979112959644245,-0.0116767799078159,0.0619682330795567,-0.0311557574236259,-0.1085438024246406,-0.0387968412735623,-0.0696309391583263,-0.2003782711876756,0.0038859361139454,0.1786271784472518,-0.1573662459828642,-0.0219581162533705,-0.1396054332251194,0.0375512098477396,0.0110734942206808,-0.0734238963725301,-0.0596478231072816,0.2278048310908158,-0.0108361320236594,-0.1175918576259761,0.1934543572740515,0.1125338709765078,0.0434623164454786,-0.0521806387462341,0.0395211539076023,-0.0170439988561834,0.1597414900142436,0.0756053919009377,-0.2989206653165556,-0.0153137629952436,-0.0273116987330855,-0.0356164136530441,-0.000375929918919,-0.0115733214695677,-0.0734181171272246,0.0248195855529722,-0.0016083779274949,0.1764322298403235,0.005224222538968,0.1669145765722554,0.0974691970153083,-0.0400341414452928,0.0299683786659421,0.177738424424817,-0.035752911890975,0.0848050215032704,0.0442586679371603,-0.1940836303254711,-0.0274574487576119,-0.054542405854283,-0.1828598449230341,0.0163502511760753,-0.1505550558027306,-0.1823176484131416,-0.0800629798251294,0.0292127426492448,0.1608418803418803,0.1613527942555271,0.0128205128205128,0.0,blob08,,0.01900199909149553,0.02191211989880407
