name,d,snow,n
ring:builtup,2025-03-10,0.0,25362
ring:builtup,2025-03-12,0.0,21400
ring:builtup,2025-03-17,0.0,13451
ring:builtup,2025-03-20,,0
ring:builtup,2025-03-25,3.8470932796409825e-05,26151
ring:builtup,2025-03-27,0.0,26151
ring:builtup,2025-03-30,0.0,26151
ring:builtup,2025-11-02,0.0,26147
ring:builtup,2025-11-10,0.0,948
ring:builtup,2025-11-12,0.0,1990
ring:builtup,2025-11-15,0.0,6119
ring:builtup,2025-11-22,0.0006353832801692979,25339
ring:builtup,2025-11-25,3.8470932796409825e-05,26151
ring:builtup,2025-11-27,0.0,23371
ring:builtup,2025-11-27,5.07959020655008e-05,19806
ring:builtup,2025-12-04,0.002413799247629631,21278
ring:builtup,2025-12-07,,0
ring:builtup,2025-12-12,0.00042378348456083455,26114
ring:builtup,2025-12-15,0.00026961807579998755,26120
ring:builtup,2025-12-17,0.0,2077
ring:builtup,2025-12-30,0.0013080117150779341,26151
hall:technical_strip,2026-01-06,0.014476453229769613,1107
hall:technical_strip,2026-01-06,0.014170778256320227,1107
hall:technical_strip,2026-01-09,1.0,1107
hall:technical_strip,2026-01-11,,0
hall:technical_strip,2026-01-14,0.00917416811339758,1107
hall:technical_strip,2026-01-16,0.010847542647537164,1107
hall:technical_strip,2026-01-21,0.0,592
hall:technical_strip,2026-01-24,0.0,680
hall:technical_strip,2026-01-26,0.0019986440571690585,1107
hall:technical_strip,2026-01-29,0.004996610142922646,1107
hall:technical_strip,2026-01-31,0.0,1107
hall:technical_strip,2026-02-03,0.0,1107
hall:technical_strip,2026-02-05,0.0,1107
hall:technical_strip,2026-02-08,0.0,1107
hall:technical_strip,2026-02-23,0.0,1107
hall:technical_strip,2026-03-02,,0
hall:technical_strip,2026-03-07,0.0019986440571690585,1107
hall:technical_strip,2026-03-07,0.0019986440571690585,1107
hall:technical_strip,2026-03-12,,0
hall:technical_strip,2026-03-15,0.0,1107
hall:technical_strip,2026-03-17,0.0,1107
hall:technical_strip,2026-03-17,0.0,1107
hall:technical_strip,2026-03-20,0.0,1107
hall:technical_strip,2026-03-22,0.0,1107
hall:technical_strip,2026-03-24,0.0,1107
hall:technical_strip,2026-03-25,0.0,1107
hall:technical_strip,2026-03-27,,0
