ym,cand01,cand02,cand03,cand04,cand05,cand06,cand07,cand08,cand09,cand10,cand11,cand12,cand13,cand14,cand15,cand16,cand17,cand18,cand19,cand20,cand21,cand22,cand23,cand24,cand25,cand26,cand27
2024-09,0.13515121344879882,0.10829019350645516,0.2475443416009817,0.1260137218301115,0.1664492667637743,0.1450752445639727,0.14549341315549594,0.1420500161186387,0.13640651320927125,0.13397834562283298,0.1400407650723738,0.15404738706346865,0.08268726773875423,0.17213773678282776,0.10536488160070884,0.06752026568655713,0.17154446390168637,0.09014428676243427,0.2799864828444787,0.07529258558001521,0.1858564825828379,0.125522621244766,0.14467379024071728,0.2124094246022579,0.08384899796915421,0.05917426862765549,0.13547859785462202
2024-10,0.12533306822783935,0.13212362029981928,0.22772818764778913,0.1461243339243197,0.15626725440890282,0.13770644041052155,0.15062085378534204,0.14909918827391108,0.15114623304331382,0.14250249460140846,0.13518622328123414,0.1619950892045925,0.0943258789347192,0.1547647975440382,0.11949508001828991,0.06103506421959579,0.15911404191259773,0.09784346159389493,0.25454039345518215,0.08105671575405617,0.18817946044009728,0.1414987387021152,0.14499490046475377,0.23756065517719355,0.08748698529586277,0.06599521956816516,0.13249394739646192
2024-11,0.13689510699816496,0.12041500061536758,0.2096148144484642,0.12772442653665414,0.14952401778555324,0.12371453913537694,0.11667814159429045,0.14318683479076633,0.12422081838875884,0.11786637109666437,0.13732722936697445,0.1465374465185429,0.09582323683784472,0.1294677620521131,0.11157434415424507,0.060533575958489474,0.17362942162337636,0.0869623834011258,0.21561874133559553,0.07893689931323758,0.17987391883072917,0.13684074311963906,0.11982901480088129,0.21680090837684246,0.08538086733050572,0.06212924289836931,0.12122881413098285
2024-12,0.19179138282478958,0.19094855779960326,0.24014883419383248,0.18184668561335973,0.17568435222715967,0.16626341314337012,0.1541232558169714,0.20308841055448018,0.1790015386728621,0.18129051397268314,0.18458698376353036,0.16990531015797936,0.1740498456599101,0.17156421084156936,0.18929386398201256,0.2346670463265883,0.25536429105035113,0.15272345754465644,0.23544577734989872,0.1774449992984607,0.2188590050961317,0.17741839289555217,0.1649192614700909,0.24431941496362497,0.17172120595132137,0.12084949953025771,0.17675709036738835
2025-01,0.1650859811199283,0.2024273103868235,0.2320568334953998,0.16500477630870308,0.15023736111842387,0.18920200014645402,0.15401243233634587,0.1711437958183611,0.1591328416079074,0.18183768957252172,0.18477346727566624,0.15530794953495602,0.16223153312996294,0.16874858542733984,0.15487794945420952,0.16561310079560493,0.23005170060375268,0.12845361767583127,0.22115659837985302,0.11692301322824493,0.20710283174351363,0.17166714560886667,0.15496519618657562,0.2353366323214588,0.11768433604225792,0.09614109523312804,0.1798276725951425
2025-02,0.15642837256059589,0.17591362074430844,0.2666556519840445,0.16386364407118764,0.1393861534410689,0.18586841696888254,0.15250974295861192,0.16612075285476935,0.1624391875625698,0.19092930387892199,0.1890548362937738,0.16047562925029593,0.16047707134673023,0.17184943529764302,0.15702785660893914,0.09511547516094936,0.20469682962611124,0.11713082030802448,0.19609319372067086,0.11198015725864253,0.2032647633088791,0.17763529059446853,0.14344665390890055,0.2702192183736472,0.11339466704759177,0.09534198442285809,0.16802876196762923
2025-03,0.17706191085217463,0.16326315163822513,0.2705336836019446,0.1606305344657487,0.18210930948435608,0.17915720343370733,0.16614144830041064,0.1722970255592164,0.15840531466886582,0.1758128833565103,0.1915253580319354,0.17573691851821238,0.16928426251780196,0.16616218434941998,0.1639975352189346,0.09774328240607287,0.23306495988924028,0.12423887644595467,0.2731283098026341,0.11806585367159597,0.20036157881127412,0.18308279211892073,0.16916519805538627,0.26036997181536753,0.1147011370235273,0.10031489864747392,0.1779684785896835
2025-04,0.19992961163953077,0.18976087426200866,0.32041830996304677,0.191589208615407,0.20383381619621452,0.1999593198854699,0.1863622370865635,0.19952937738067528,0.19212844102964152,0.21468465624258,0.22674014711216237,0.2075417294402688,0.173073976836993,0.19905355982312922,0.18751697389335226,0.0939385133403798,0.24142378442205387,0.1322701612003568,0.30083477686877563,0.17339872833702058,0.2389182788469826,0.20312570538097766,0.16759377575488207,0.3009658811933036,0.11582442507399536,0.09066642745384365,0.17850380987152076
2025-05,0.2301305233628066,0.23476051402498893,0.36594343891778847,0.22455509598912093,0.24808370525809184,0.2063094026609681,0.23213287985305153,0.23912939075124223,0.22540965833443471,0.22524970321880375,0.2584967108349765,0.2205794434349272,0.20686307560547307,0.2319708858759206,0.20912701548108933,0.13005400547708262,0.27156990633094236,0.15635137708955485,0.3305128000620194,0.2104637607162613,0.2642359854949333,0.24157448568369977,0.17691216810153243,0.3344214015309031,0.13378372034676947,0.10257091060811509,0.19889249534936262
2025-06,0.23664456322423466,0.23359823171684813,0.40371251007194886,0.23374132193523178,0.2510758035806065,0.21502506830965043,0.23233510596816365,0.2363842622304964,0.2103089883906467,0.2126535961401483,0.23018897735755162,0.21664412344098477,0.18595386389536367,0.21027563762207258,0.20689873589246716,0.13408648441753948,0.29049947410520893,0.1468655474461949,0.34616517171482275,0.20763908623709476,0.26522895940305125,0.2561080650974972,0.18514824743342828,0.37481621956290734,0.15690892571986542,0.09336706825214698,0.19771454493297885
2025-07,0.21092148612124956,0.19420912158763035,0.3833159223229238,0.21555780816538317,0.2338905667078661,0.19766122320780055,0.19246938286542173,0.21695517971674796,0.18676619260582542,0.17020439077886637,0.2347151917694434,0.20283610996393298,0.14961066075804919,0.21822965836903213,0.1723227501614883,0.11600377982768006,0.24510139210325543,0.1126197044588609,0.3420413639825255,0.17411831005715353,0.2311918106707056,0.21544771630283094,0.1762671284572426,0.3362084139598636,0.1505353614668199,0.1709185812384826,0.1840702727794295
2025-08,0.18196934539745935,0.16868439131622226,0.3156048855276679,0.18660846563402161,0.23241151575321414,0.19443295319968812,0.17252055527203075,0.19536596230711234,0.16678495524722545,0.18981165129057392,0.21694401718547274,0.19421861650284966,0.18077679535623975,0.19884460452634795,0.14108169783932467,0.07352995291630636,0.22953822230833987,0.1066568433335614,0.29560178076319754,0.13907339463942278,0.21115370667257716,0.20326450289307166,0.16082547284728946,0.3073099588781594,0.14166845662499883,0.1576400325093008,0.16588281367895835
2025-09,0.17976691306172893,0.16443183269011707,0.2999913236964021,0.1745538167919178,0.20465106003361194,0.19258309585038152,0.15902348774599753,0.17259016793840157,0.15462802782512858,0.18082616411717478,0.19582642621676388,0.17051174768040508,0.1764582719944654,0.16854465703302102,0.13965781159956747,0.1409348902981968,0.22147214827732403,0.10500472380976895,0.21897632588496363,0.13015586683195796,0.2131734759213429,0.17825019120018426,0.15457295895131323,0.2864017879529948,0.13145035310949954,0.16834749382844824,0.15054471931014105
2025-10,0.15966611649378,0.17282028628512094,0.2474625663708599,0.1579813612767323,0.1769326432942433,0.1745503201957298,0.13652020379851743,0.14668768050265157,0.14075526638961422,0.15978410403273613,0.18453207562585183,0.16061828377522624,0.14710993612946513,0.14815490409132961,0.1282604995608974,0.1177888706319464,0.20546945177594148,0.10276059859094491,0.199968062091861,0.1288489348266963,0.20821748045263705,0.14486683083808147,0.13937148265815064,0.25026849035099885,0.12967010893334824,0.1428270935915891,0.1383707592273857
2025-11,0.16773178849168838,0.1918489316002462,0.2477018482434632,0.15966029568556844,0.1816659823184273,0.1777407180669325,0.13541221215749563,0.146248163945603,0.14512265406977376,0.15920131002046356,0.17121338740485184,0.15421946876462664,0.15504745040191367,0.13879130946326834,0.18580115162756877,0.13988568865070164,0.19698946537755804,0.11359140039907742,0.19571581299478333,0.13646571856563441,0.19945468730375682,0.15121675108744245,0.14556747737960007,0.2416538271034513,0.1382897830487097,0.2045525159069571,0.14980280359533377
2025-12,0.18015391882091294,0.20928445471036844,0.49411298459037006,0.15872388696628179,0.16630158281930082,0.16709425011754953,0.1434328576275869,0.14691863561423968,0.144160120286911,0.16089872492494134,0.16145383916446626,0.14126656324529335,0.1595957019407973,0.14193739340349093,0.19400400001748278,0.15688243095789858,0.19661583232311208,0.12573124785466647,0.18909157090219297,0.14780853313974937,0.20031841478581058,0.14228348144233496,0.15159262327449202,0.23029959355603816,0.14039227532708823,0.2415642248183304,0.17066730245657952
2026-01,0.2397084467108087,0.20861018846551568,0.3709924188189466,0.23212281483927782,0.1658277108721625,0.22771033406350558,0.18619737460658792,0.23769857429327254,0.17457641317315767,0.19215722418831743,0.18548681340693376,0.16708541681898145,0.18845588566208243,0.23743834876173114,0.3133954219777327,0.250128035878071,0.22214810658001966,0.19391265979381447,0.2896240132400699,0.16839717805125398,0.21531056817604088,0.20343968209381225,0.1773844785429083,0.24646375887507888,0.18130021935846977,0.23917476130871645,0.14933767843136275
2026-02,0.1918565940939866,0.2142753470868528,0.26030995686074343,0.17023439285603376,0.17244737471872473,0.17610272359900953,0.1578701826102372,0.16009059745839094,0.15974020658653176,0.1777451925847769,0.18551709642265565,0.16413653423639216,0.17002774633176293,0.15415823995817626,0.19359731218147946,0.18818345024182445,0.21338491391588355,0.1351532349483405,0.1968484556354536,0.15391878572087034,0.21053215150283824,0.16899068972993475,0.17005271898493646,0.23800862691196786,0.14759470640886113,0.26142520322659163,0.1763681075818424
2026-03,0.1957049509494137,0.211369254794806,0.3027159275339293,0.1838161101859616,0.18316485597264986,0.17576733597504474,0.18404892618986857,0.17364255997992448,0.16649940181531156,0.19544276424832369,0.18575001652597914,0.17054655392197363,0.1812856098806141,0.16482061310516982,0.209108261252217,0.20385779843694957,0.22657038303954102,0.16207507102431473,0.22313197200194534,0.16629958010693227,0.2211158768916308,0.1689632340068025,0.17528079639171,0.25808652284936967,0.15797690402599457,0.264461319629553,0.18397599193310057
2026-04,0.21548236119095254,0.2438807312272494,0.32960736043026473,0.21015998986864187,0.22836196595836394,0.1938218568446596,0.17891326393985973,0.20306738852417514,0.18361289252594176,0.20151839568564917,0.2077446050414759,0.1955951486743208,0.2037824186553852,0.18864585017712932,0.23520607848687397,0.25250420678389557,0.2298467683678135,0.18892185858819888,0.26377771218671386,0.18663655938882762,0.23551258000566416,0.19854463501226316,0.17595471379501437,0.2835489426912472,0.15601863243735348,0.28344008483710575,0.16976682835237075
2026-05,0.23851401782743165,0.25250300258102887,0.3602443828427929,0.2321546071155,0.2616499746367461,0.21165215758473155,0.1901037728699329,0.21975513058947105,0.1914250919921252,0.2052765684179581,0.23924296420361488,0.21150297410588909,0.21854965512142963,0.1955321212983155,0.24145720380889896,0.32417696358220427,0.2439734162708587,0.20167851287629132,0.29462919904417934,0.18933577203171081,0.24277501409872798,0.2108208596555415,0.1930016808232784,0.31026667375132816,0.15498547996107825,0.30335751329925914,0.20922841095985673
2026-06,0.24829197351160823,0.25400661971457755,0.35781744436895146,0.23409010452249346,0.2620477278786051,0.23075347572962546,0.18876130470434452,0.229602647984617,0.19247998314264023,0.21309614761048704,0.2415542128867977,0.20673274648275083,0.20959247230161304,0.20055483039841876,0.2375693335801018,0.38228164568719797,0.24297399922493693,0.19052325616568838,0.30977354620407854,0.19612194183259604,0.23559204905618575,0.21875694798856105,0.19628471319143792,0.32838494555591474,0.14476312912992326,0.2934499374152498,0.22558148420521917
2026-07,0.2372635488143051,0.2544114626017802,0.32567605192265997,0.22899115919301083,0.27086164008819474,0.21782420662185284,0.1833681543360408,0.2123176457800045,0.1831394161356812,0.2112023067530441,0.2391833206448475,0.21356954964070368,0.21276646538869814,0.19217338033793935,0.2373955288465028,0.3324188832836873,0.24346406112336638,0.19797513813654793,0.2952571969282408,0.1958046140993734,0.23405455609417264,0.20617000501375404,0.19502507873929337,0.33550832740377956,0.14310983621008244,0.2947295293974479,0.20136709469914293
2026-08,0.21794832621639398,0.22188204681126672,0.2845590007293155,0.20102749919777246,0.22686606906326448,0.20283676956815594,0.17209351002339546,0.19038705351492824,0.16556314349932877,0.19152851476636912,0.20432567944848468,0.18740502766994294,0.1940558611223863,0.16360601707795733,0.20587678976056212,0.29870009392716446,0.21615912287936323,0.1898163085032435,0.25267852732479684,0.16466362762721237,0.2171550877322598,0.17435516267598972,0.16170991977920063,0.27908343916301037,0.13999312665493593,0.2531484110427309,0.18456746292529436
2026-09,0.20738926527905827,0.215052245035736,0.25898139353792,0.19496694589362976,0.20599482079837075,0.18101633388205393,0.1626322398198695,0.17109662035959688,0.15383820508949783,0.1814323627437893,0.19751803349512687,0.17412936386663372,0.19008837288452407,0.1463436702523482,0.21092027188073786,0.2700527282117804,0.21411942018256863,0.20061591880341884,0.22909153373645647,0.15620967459439533,0.20937424993535528,0.17072305784787994,0.16284126432808205,0.26825181367339723,0.12816440256178147,0.259879990612287,0.1953408990072846
