stateCode,facilityName,facilityId,unit_id,unitId,associatedStacks,date,hour,opTime,grossLoad,steamLoad,so2Mass,so2MassMeasureFlg,so2Rate,so2RateMeasureFlg,co2Mass,co2MassMeasureFlg,co2Rate,co2RateMeasureFlg,noxMass,noxMassMeasureFlg,noxRate,noxRateMeasureFlg,heatInput,heatInputMeasureFlg,primaryFuelInfo,secondaryFuelInfo,unitType,so2ControlInfo,noxControlInfo,pmControlInfo,hgControlInfo,programCodeInfo
TX,Oak Grove,6180,2831,2,,2023-01-05,23,1.0,797.0,,729.6,Measured,0.091,Calculated,869.0,Measured,0.109,Calculated,562.5,Measured,0.07,Measured,7982.3,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,0,1.0,800.0,,792.2,Measured,0.098,Calculated,882.8,Measured,0.109,Calculated,571.5,Measured,0.07,Measured,8109.2,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,1,1.0,794.0,,770.0,Measured,0.098,Calculated,855.4,Measured,0.109,Calculated,526.2,Measured,0.067,Measured,7857.5,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,2,1.0,777.0,,721.7,Measured,0.095,Calculated,828.5,Measured,0.109,Calculated,481.2,Measured,0.063,Measured,7610.2,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,3,1.0,780.0,,790.2,Measured,0.103,Calculated,838.9,Measured,0.109,Calculated,539.9,Measured,0.07,Measured,7705.6,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,4,1.0,788.0,,846.9,Measured,0.11,Calculated,840.6,Measured,0.109,Calculated,529.8,Measured,0.069,Measured,7721.0,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,5,1.0,835.0,,1062.1,Measured,0.126,Calculated,917.8,Measured,0.109,Calculated,618.0,Measured,0.073,Measured,8430.7,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,6,1.0,875.0,,1174.5,Measured,0.13,Calculated,984.3,Measured,0.109,Calculated,633.1,Measured,0.07,Measured,9041.0,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,7,1.0,881.0,,1248.7,Measured,0.137,Calculated,990.8,Measured,0.109,Calculated,646.5,Measured,0.071,Measured,9100.8,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,8,1.0,883.0,,1153.9,Measured,0.126,Calculated,995.0,Measured,0.109,Calculated,660.3,Measured,0.072,Measured,9138.9,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,9,1.0,884.0,,1242.3,Measured,0.134,Calculated,1008.4,Measured,0.109,Calculated,704.7,Measured,0.076,Measured,9262.4,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,10,1.0,885.0,,1161.8,Measured,0.127,Calculated,999.6,Measured,0.109,Calculated,663.4,Measured,0.072,Measured,9181.3,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,11,1.0,888.0,,1167.5,Measured,0.123,Calculated,1029.5,Measured,0.109,Calculated,662.3,Measured,0.07,Measured,9456.6,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,12,1.0,882.0,,1151.3,Measured,0.124,Calculated,1010.9,Measured,0.109,Calculated,656.0,Measured,0.071,Measured,9285.1,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,13,1.0,758.0,,795.8,Measured,0.103,Calculated,841.3,Measured,0.109,Calculated,601.5,Measured,0.078,Measured,7727.9,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,14,1.0,656.0,,534.8,Measured,0.082,Calculated,706.9,Measured,0.109,Calculated,596.4,Measured,0.092,Measured,6492.7,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,15,1.0,655.0,,540.5,Measured,0.084,Calculated,703.2,Measured,0.109,Calculated,592.0,Measured,0.092,Measured,6459.5,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,16,1.0,784.0,,961.7,Measured,0.12,Calculated,874.8,Measured,0.109,Calculated,566.3,Measured,0.07,Measured,8035.6,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,17,1.0,892.0,,1247.1,Measured,0.132,Calculated,1027.0,Measured,0.109,Calculated,601.2,Measured,0.064,Measured,9433.0,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,18,1.0,894.0,,1157.1,Measured,0.122,Calculated,1032.5,Measured,0.109,Calculated,637.2,Measured,0.067,Measured,9483.4,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,19,1.0,895.0,,1149.2,Measured,0.122,Calculated,1027.8,Measured,0.109,Calculated,624.7,Measured,0.066,Measured,9440.3,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,20,1.0,894.0,,1181.9,Measured,0.125,Calculated,1028.5,Measured,0.109,Calculated,663.8,Measured,0.07,Measured,9446.9,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,21,1.0,885.0,,1229.0,Measured,0.131,Calculated,1025.0,Measured,0.109,Calculated,659.6,Measured,0.07,Measured,9414.8,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,22,1.0,879.0,,1246.7,Measured,0.133,Calculated,1017.5,Measured,0.109,Calculated,620.2,Measured,0.066,Measured,9346.3,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-06,23,1.0,881.0,,1233.4,Measured,0.132,Calculated,1015.3,Measured,0.109,Calculated,603.6,Measured,0.065,Measured,9326.0,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,0,1.0,811.0,,993.5,Measured,0.121,Calculated,896.1,Measured,0.109,Calculated,514.9,Measured,0.063,Measured,8230.5,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,1,1.0,800.0,,816.9,Measured,0.102,Calculated,874.1,Measured,0.109,Calculated,462.8,Measured,0.058,Measured,8029.2,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,2,1.0,799.0,,823.8,Measured,0.102,Calculated,879.0,Measured,0.109,Calculated,480.4,Measured,0.06,Measured,8073.8,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,3,1.0,854.0,,1056.3,Measured,0.119,Calculated,967.8,Measured,0.109,Calculated,586.3,Measured,0.066,Measured,8889.4,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,4,1.0,885.0,,1138.4,Measured,0.121,Calculated,1020.5,Measured,0.109,Calculated,616.5,Measured,0.066,Measured,9373.6,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,5,1.0,885.0,,1138.3,Measured,0.121,Calculated,1020.5,Measured,0.109,Calculated,643.2,Measured,0.069,Measured,9373.3,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,6,1.0,885.0,,1191.3,Measured,0.126,Calculated,1031.8,Measured,0.109,Calculated,683.2,Measured,0.072,Measured,9477.7,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,7,1.0,886.0,,1217.1,Measured,0.128,Calculated,1035.6,Measured,0.109,Calculated,705.0,Measured,0.074,Measured,9512.2,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,8,1.0,886.0,,1247.8,Measured,0.129,Calculated,1052.4,Measured,0.109,Calculated,702.7,Measured,0.073,Measured,9666.6,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,9,1.0,884.0,,1302.1,Measured,0.137,Calculated,1036.8,Measured,0.109,Calculated,705.8,Measured,0.074,Measured,9523.0,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,10,1.0,880.0,,1251.9,Measured,0.133,Calculated,1027.0,Measured,0.109,Calculated,643.5,Measured,0.068,Measured,9433.3,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,11,1.0,884.0,,1225.2,Measured,0.128,Calculated,1038.1,Measured,0.109,Calculated,705.8,Measured,0.074,Measured,9534.9,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,12,1.0,883.0,,1218.7,Measured,0.128,Calculated,1037.0,Measured,0.109,Calculated,732.4,Measured,0.077,Measured,9524.8,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,13,1.0,883.0,,1266.7,Measured,0.133,Calculated,1038.7,Measured,0.109,Calculated,722.7,Measured,0.076,Measured,9540.6,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,14,1.0,885.0,,1287.0,Measured,0.136,Calculated,1031.1,Measured,0.109,Calculated,717.4,Measured,0.076,Measured,9471.3,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,15,1.0,881.0,,1273.1,Measured,0.134,Calculated,1031.3,Measured,0.109,Calculated,720.7,Measured,0.076,Measured,9472.7,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,16,1.0,880.0,,1297.6,Measured,0.138,Calculated,1022.6,Measured,0.109,Calculated,711.5,Measured,0.076,Measured,9392.5,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,17,1.0,880.0,,1223.1,Measured,0.132,Calculated,1011.9,Measured,0.109,Calculated,703.5,Measured,0.076,Measured,9294.9,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,18,1.0,881.0,,1203.5,Measured,0.128,Calculated,1019.7,Measured,0.109,Calculated,683.9,Measured,0.073,Measured,9366.5,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,19,1.0,882.0,,1191.9,Measured,0.127,Calculated,1020.9,Measured,0.109,Calculated,681.0,Measured,0.073,Measured,9377.5,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,20,1.0,885.0,,1176.1,Measured,0.124,Calculated,1030.1,Measured,0.109,Calculated,714.2,Measured,0.075,Measured,9461.9,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,21,1.0,883.0,,1130.3,Measured,0.118,Calculated,1043.5,Measured,0.109,Calculated,703.7,Measured,0.073,Measured,9584.7,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,22,1.0,887.0,,1125.7,Measured,0.117,Calculated,1044.2,Measured,0.109,Calculated,679.2,Measured,0.071,Measured,9591.5,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-07,23,1.0,882.0,,1142.7,Measured,0.12,Calculated,1036.0,Measured,0.109,Calculated,729.8,Measured,0.077,Measured,9515.7,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-08,0,1.0,878.0,,1139.7,Measured,0.122,Calculated,1018.9,Measured,0.109,Calculated,689.4,Measured,0.074,Measured,9358.9,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-08,1,1.0,870.0,,1119.6,Measured,0.121,Calculated,1005.6,Measured,0.109,Calculated,659.9,Measured,0.071,Measured,9236.8,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-08,2,1.0,871.0,,1157.0,Measured,0.126,Calculated,1002.1,Measured,0.109,Calculated,687.3,Measured,0.075,Measured,9204.1,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-08,3,1.0,875.0,,1157.2,Measured,0.125,Calculated,1011.3,Measured,0.109,Calculated,650.5,Measured,0.07,Measured,9288.9,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-08,4,1.0,880.0,,1114.2,Measured,0.12,Calculated,1007.8,Measured,0.109,Calculated,638.9,Measured,0.069,Measured,9256.8,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-08,5,1.0,883.0,,1110.3,Measured,0.119,Calculated,1013.7,Measured,0.109,Calculated,689.6,Measured,0.074,Measured,9310.7,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-08,6,1.0,885.0,,1095.4,Measured,0.117,Calculated,1018.5,Measured,0.109,Calculated,699.9,Measured,0.075,Measured,9355.3,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-08,7,1.0,889.0,,1057.4,Measured,0.114,Calculated,1008.1,Measured,0.109,Calculated,654.1,Measured,0.071,Measured,9259.6,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-08,8,1.0,891.0,,1112.2,Measured,0.119,Calculated,1014.9,Measured,0.109,Calculated,678.8,Measured,0.073,Measured,9321.9,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-08,9,1.0,894.0,,1282.5,Measured,0.138,Calculated,1009.3,Measured,0.109,Calculated,701.7,Measured,0.076,Measured,9271.1,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-08,10,1.0,891.0,,1125.9,Measured,0.121,Calculated,1011.2,Measured,0.109,Calculated,656.1,Measured,0.071,Measured,9288.5,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-08,11,1.0,893.0,,1171.2,Measured,0.125,Calculated,1018.9,Measured,0.109,Calculated,663.0,Measured,0.071,Measured,9358.8,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-08,12,1.0,892.0,,1203.6,Measured,0.127,Calculated,1035.4,Measured,0.109,Calculated,702.1,Measured,0.074,Measured,9510.9,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-08,13,1.0,890.0,,1224.7,Measured,0.129,Calculated,1035.4,Measured,0.109,Calculated,736.3,Measured,0.077,Measured,9510.5,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-08,14,1.0,887.0,,1159.0,Measured,0.123,Calculated,1026.7,Measured,0.109,Calculated,729.0,Measured,0.077,Measured,9430.8,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-08,15,1.0,888.0,,1146.4,Measured,0.121,Calculated,1029.6,Measured,0.109,Calculated,708.1,Measured,0.075,Measured,9457.6,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-08,16,1.0,886.0,,1198.6,Measured,0.127,Calculated,1024.4,Measured,0.109,Calculated,676.0,Measured,0.072,Measured,9409.3,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
TX,Oak Grove,6180,2831,2,,2023-01-08,17,1.0,889.0,,1152.2,Measured,0.122,Calculated,1030.1,Measured,0.109,Calculated,693.2,Measured,0.073,Measured,9462.1,Measured,Coal,Pipeline Natural Gas,Dry bottom wall-fired boiler,Wet Limestone,Low NOx Burner Technology (Dry Bottom only)|Ammonia Injection|Selective Catalytic Reduction,Baghouse,,"ARP, CSOSG2, MATS"
