stateCode,facilityName,facilityId,unit_id,unitId,associatedStacks,date,hour,opTime,grossLoad,steamLoad,so2Mass,so2MassMeasureFlg,so2Rate,so2RateMeasureFlg,co2Mass,co2MassMeasureFlg,co2Rate,co2RateMeasureFlg,noxMass,noxMassMeasureFlg,noxRate,noxRateMeasureFlg,heatInput,heatInputMeasureFlg,primaryFuelInfo,secondaryFuelInfo,unitType,so2ControlInfo,noxControlInfo,pmControlInfo,hgControlInfo,programCodeInfo
TX,Limestone,298,177,LIM2,,2023-01-01,23,1.0,307.0,,438.4,Measured,0.133,Calculated,346.3,Measured,0.105,Calculated,766.0,Measured,0.232,Measured,3301.7,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,0,1.0,307.0,,486.8,Measured,0.147,Calculated,346.8,Measured,0.105,Calculated,770.5,Measured,0.233,Measured,3306.9,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,1,1.0,307.0,,497.2,Measured,0.151,Calculated,346.3,Measured,0.105,Calculated,775.8,Measured,0.235,Measured,3301.4,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,2,1.0,307.0,,504.8,Measured,0.153,Calculated,345.7,Measured,0.105,Calculated,764.8,Measured,0.232,Measured,3296.4,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,3,1.0,306.0,,518.2,Measured,0.158,Calculated,344.4,Measured,0.105,Calculated,758.6,Measured,0.231,Measured,3283.9,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,4,1.0,306.0,,529.4,Measured,0.161,Calculated,344.4,Measured,0.105,Calculated,752.1,Measured,0.229,Measured,3284.1,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,5,1.0,307.0,,513.7,Measured,0.154,Calculated,349.9,Measured,0.105,Calculated,737.3,Measured,0.221,Measured,3336.3,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,6,1.0,307.0,,485.2,Measured,0.146,Calculated,349.5,Measured,0.105,Calculated,739.7,Measured,0.222,Measured,3331.9,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,7,1.0,308.0,,440.0,Measured,0.133,Calculated,346.8,Measured,0.105,Calculated,711.0,Measured,0.215,Measured,3307.1,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,8,1.0,308.0,,419.7,Measured,0.126,Calculated,349.7,Measured,0.105,Calculated,710.2,Measured,0.213,Measured,3334.1,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,9,1.0,387.0,,589.2,Measured,0.145,Calculated,426.2,Measured,0.105,Calculated,617.7,Measured,0.152,Measured,4063.8,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,10,1.0,406.0,,640.2,Measured,0.15,Calculated,446.9,Measured,0.105,Calculated,579.5,Measured,0.136,Measured,4261.3,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,11,1.0,408.0,,626.6,Measured,0.147,Calculated,446.9,Measured,0.105,Calculated,579.5,Measured,0.136,Measured,4261.2,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,12,1.0,406.0,,583.4,Measured,0.137,Calculated,445.2,Measured,0.105,Calculated,568.8,Measured,0.134,Measured,4244.6,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,13,1.0,407.0,,608.6,Measured,0.143,Calculated,446.0,Measured,0.105,Calculated,569.8,Measured,0.134,Measured,4252.0,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,14,1.0,410.0,,644.6,Measured,0.151,Calculated,449.0,Measured,0.105,Calculated,586.5,Measured,0.137,Measured,4280.8,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,15,1.0,412.0,,717.0,Measured,0.167,Calculated,449.5,Measured,0.105,Calculated,595.8,Measured,0.139,Measured,4286.2,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,16,1.0,411.0,,758.9,Measured,0.178,Calculated,448.2,Measured,0.105,Calculated,598.3,Measured,0.14,Measured,4273.5,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,17,1.0,410.0,,787.9,Measured,0.185,Calculated,446.6,Measured,0.105,Calculated,604.7,Measured,0.142,Measured,4258.1,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,18,1.0,409.0,,836.4,Measured,0.196,Calculated,448.2,Measured,0.105,Calculated,619.7,Measured,0.145,Measured,4273.9,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,19,1.0,410.0,,826.1,Measured,0.195,Calculated,444.8,Measured,0.105,Calculated,619.2,Measured,0.146,Measured,4241.4,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,20,1.0,411.0,,852.8,Measured,0.2,Calculated,448.1,Measured,0.105,Calculated,611.0,Measured,0.143,Measured,4272.4,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,21,1.0,410.0,,852.8,Measured,0.202,Calculated,443.7,Measured,0.105,Calculated,613.4,Measured,0.145,Measured,4230.6,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,22,1.0,404.0,,811.8,Measured,0.196,Calculated,434.4,Measured,0.105,Calculated,613.0,Measured,0.148,Measured,4141.8,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-02,23,1.0,315.0,,588.6,Measured,0.177,Calculated,348.0,Measured,0.105,Calculated,779.7,Measured,0.235,Measured,3317.7,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,0,1.0,308.0,,567.0,Measured,0.174,Calculated,341.0,Measured,0.105,Calculated,773.9,Measured,0.238,Measured,3251.8,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,1,1.0,308.0,,561.3,Measured,0.172,Calculated,341.8,Measured,0.105,Calculated,775.6,Measured,0.238,Measured,3258.9,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,2,1.0,308.0,,546.2,Measured,0.169,Calculated,339.3,Measured,0.105,Calculated,795.8,Measured,0.246,Measured,3234.9,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,3,1.0,306.0,,526.3,Measured,0.163,Calculated,338.9,Measured,0.105,Calculated,820.7,Measured,0.254,Measured,3231.1,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,4,1.0,306.0,,537.8,Measured,0.166,Calculated,340.1,Measured,0.105,Calculated,807.4,Measured,0.249,Measured,3242.4,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,5,1.0,306.0,,531.8,Measured,0.164,Calculated,339.7,Measured,0.105,Calculated,809.8,Measured,0.25,Measured,3239.1,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,6,1.0,324.0,,564.7,Measured,0.166,Calculated,357.8,Measured,0.105,Calculated,781.3,Measured,0.229,Measured,3411.8,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,7,1.0,391.0,,707.4,Measured,0.175,Calculated,423.8,Measured,0.105,Calculated,650.6,Measured,0.161,Measured,4040.8,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,8,1.0,413.0,,744.6,Measured,0.173,Calculated,451.8,Measured,0.105,Calculated,646.2,Measured,0.15,Measured,4308.0,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,9,1.0,404.0,,754.8,Measured,0.178,Calculated,445.2,Measured,0.105,Calculated,675.0,Measured,0.159,Measured,4245.2,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,10,1.0,411.0,,809.9,Measured,0.185,Calculated,458.1,Measured,0.105,Calculated,685.7,Measured,0.157,Measured,4367.7,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,11,1.0,413.0,,797.6,Measured,0.183,Calculated,457.4,Measured,0.105,Calculated,689.0,Measured,0.158,Measured,4360.7,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,12,1.0,411.0,,808.6,Measured,0.187,Calculated,453.9,Measured,0.105,Calculated,692.4,Measured,0.16,Measured,4327.3,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,13,1.0,412.0,,809.0,Measured,0.186,Calculated,455.8,Measured,0.105,Calculated,704.1,Measured,0.162,Measured,4346.3,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,14,1.0,412.0,,833.4,Measured,0.195,Calculated,449.3,Measured,0.105,Calculated,706.8,Measured,0.165,Measured,4283.8,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,15,1.0,411.0,,838.7,Measured,0.196,Calculated,448.0,Measured,0.105,Calculated,713.4,Measured,0.167,Measured,4271.6,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,16,1.0,410.0,,861.0,Measured,0.2,Calculated,451.1,Measured,0.105,Calculated,714.1,Measured,0.166,Measured,4301.6,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,17,1.0,413.0,,866.9,Measured,0.203,Calculated,448.6,Measured,0.105,Calculated,752.9,Measured,0.176,Measured,4277.6,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,18,1.0,502.0,,1065.8,Measured,0.207,Calculated,540.5,Measured,0.105,Calculated,706.0,Measured,0.137,Measured,5153.4,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,19,1.0,488.0,,902.0,Measured,0.184,Calculated,515.3,Measured,0.105,Calculated,854.9,Measured,0.174,Measured,4913.2,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,20,1.0,413.0,,779.1,Measured,0.182,Calculated,449.4,Measured,0.105,Calculated,942.7,Measured,0.22,Measured,4285.0,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,21,1.0,415.0,,787.6,Measured,0.184,Calculated,449.0,Measured,0.105,Calculated,928.9,Measured,0.217,Measured,4280.7,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,22,1.0,415.0,,804.5,Measured,0.188,Calculated,447.9,Measured,0.105,Calculated,914.0,Measured,0.214,Measured,4271.0,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-03,23,1.0,413.0,,839.3,Measured,0.197,Calculated,446.6,Measured,0.105,Calculated,907.1,Measured,0.213,Measured,4258.6,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,0,1.0,413.0,,849.5,Measured,0.201,Calculated,443.9,Measured,0.105,Calculated,918.4,Measured,0.217,Measured,4232.4,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,1,1.0,409.0,,856.4,Measured,0.205,Calculated,438.2,Measured,0.105,Calculated,960.9,Measured,0.23,Measured,4178.0,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,2,1.0,412.0,,884.1,Measured,0.209,Calculated,443.5,Measured,0.105,Calculated,942.9,Measured,0.223,Measured,4228.4,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,3,1.0,414.0,,877.8,Measured,0.208,Calculated,441.8,Measured,0.105,Calculated,935.3,Measured,0.222,Measured,4212.9,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,4,1.0,412.0,,885.7,Measured,0.21,Calculated,443.4,Measured,0.105,Calculated,892.0,Measured,0.211,Measured,4227.6,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,5,1.0,440.0,,942.6,Measured,0.212,Calculated,466.2,Measured,0.105,Calculated,804.5,Measured,0.181,Measured,4444.9,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,6,1.0,444.0,,965.8,Measured,0.215,Calculated,471.4,Measured,0.105,Calculated,791.1,Measured,0.176,Measured,4495.1,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,7,1.0,447.0,,1046.9,Measured,0.23,Calculated,477.1,Measured,0.105,Calculated,787.0,Measured,0.173,Measured,4549.2,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,8,1.0,414.0,,890.1,Measured,0.21,Calculated,444.9,Measured,0.105,Calculated,873.9,Measured,0.206,Measured,4242.3,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,9,1.0,414.0,,857.8,Measured,0.203,Calculated,442.6,Measured,0.105,Calculated,865.2,Measured,0.205,Measured,4220.4,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,10,1.0,412.0,,842.0,Measured,0.199,Calculated,444.4,Measured,0.105,Calculated,872.9,Measured,0.206,Measured,4237.3,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,11,1.0,411.0,,843.3,Measured,0.199,Calculated,444.3,Measured,0.105,Calculated,898.0,Measured,0.212,Measured,4236.0,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,12,1.0,411.0,,847.3,Measured,0.199,Calculated,445.6,Measured,0.105,Calculated,913.4,Measured,0.215,Measured,4248.3,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,13,1.0,411.0,,857.7,Measured,0.201,Calculated,447.0,Measured,0.105,Calculated,920.7,Measured,0.216,Measured,4262.4,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,14,1.0,412.0,,869.6,Measured,0.202,Calculated,450.5,Measured,0.105,Calculated,914.9,Measured,0.213,Measured,4295.3,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,15,1.0,411.0,,876.9,Measured,0.204,Calculated,450.4,Measured,0.105,Calculated,910.3,Measured,0.212,Measured,4294.0,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,16,1.0,412.0,,871.2,Measured,0.204,Calculated,449.0,Measured,0.105,Calculated,898.9,Measured,0.21,Measured,4280.7,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,17,1.0,411.0,,872.6,Measured,0.203,Calculated,450.5,Measured,0.105,Calculated,897.7,Measured,0.209,Measured,4295.4,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,18,1.0,412.0,,899.9,Measured,0.209,Calculated,451.2,Measured,0.105,Calculated,894.7,Measured,0.208,Measured,4301.6,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,19,1.0,412.0,,929.8,Measured,0.216,Calculated,451.6,Measured,0.105,Calculated,878.4,Measured,0.204,Measured,4306.0,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,20,1.0,412.0,,929.4,Measured,0.218,Calculated,446.9,Measured,0.105,Calculated,860.7,Measured,0.202,Measured,4261.0,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,21,1.0,412.0,,933.3,Measured,0.218,Calculated,448.0,Measured,0.105,Calculated,880.0,Measured,0.206,Measured,4271.7,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,22,1.0,412.0,,951.5,Measured,0.224,Calculated,445.7,Measured,0.105,Calculated,896.8,Measured,0.211,Measured,4250.0,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-04,23,1.0,412.0,,947.7,Measured,0.224,Calculated,444.0,Measured,0.105,Calculated,897.5,Measured,0.212,Measured,4233.5,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-05,0,1.0,409.0,,928.1,Measured,0.22,Calculated,443.3,Measured,0.105,Calculated,925.8,Measured,0.219,Measured,4227.2,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-05,1,1.0,411.0,,949.1,Measured,0.226,Calculated,441.1,Measured,0.105,Calculated,908.4,Measured,0.216,Measured,4205.6,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-05,2,1.0,410.0,,938.1,Measured,0.225,Calculated,437.1,Measured,0.105,Calculated,900.3,Measured,0.216,Measured,4168.0,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-05,3,1.0,409.0,,922.6,Measured,0.222,Calculated,436.2,Measured,0.105,Calculated,877.6,Measured,0.211,Measured,4159.3,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Limestone,298,177,LIM2,,2023-01-05,4,1.0,407.0,,922.4,Measured,0.22,Calculated,439.0,Measured,0.105,Calculated,883.2,Measured,0.211,Measured,4185.9,Measured,Coal,,Tangentially-fired,Wet Limestone,Overfire Air,Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
