url,status,final_url,archive_url,archive_ts,note,n_files,used_in,checked_at
https://www.aepohio.com/company/news/view?releaseID=10753,200,,,,,2,data/regional_dc_load.csv;data/regional_dc_load_sources.json,2026-09-15T12:59Z
https://www.aeptransmission.com/ohio/docs/Hartman%20Farms%20Extension%20No.%202%20138%20kV%20Transmission%20Line%20Project%20Construction%20Notice.pdf,200,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.alibabacloud.com/blog/how-alibaba-cloud-data-centers-will-reach-100%25-clean-energy-by-2030_598748,200,https://www.alibabacloud.com/notfound,,,,1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://www.bisnow.com/washington-dc/news/data-center/peterson-cos-partnering-to-build-4m-sf-data-center-campus-in-manassas-102646,200,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.businessinsider.com/xai-elon-musk-x-new-atlanta-data-center-2025-2,200,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.cac.gov.cn/2018-12/30/c_1123925765.htm,200,,,,,1,data/sites.csv,2026-09-15T12:59Z
https://www.cbwaterworks.com/meetings-and-reports/board-meetings/,200,,,,,1,data/water_monthly_searches.csv,2026-09-15T12:59Z
https://www.cbwaterworks.com/wp-content/uploads/2024/09/2023-Annual-Report.pdf,200,,,,,1,data/water_monthly_searches.csv,2026-09-15T12:59Z
https://www.chd.com.cn/site/2/2026-04-16/e08bb6a319a1442a8704ef3476b9a132.html,200,,,,,1,data/cn_stack_monitor_sources.json,2026-09-15T12:59Z
https://www.chinatelecom.com.cn/ct/news/yunjisuanjisuanli/154820.html,412,,,,blocked or rate-limited (412): the page may exist; check by hand,2,data/cn_plant_links.csv;data/cn_stack_monitor_sources.json,2026-09-15T12:59Z
https://www.chnenergybidding.com.cn/bidweb/001/001002/001002002/20260709/0d5acb92-2566-4125-9547-c08f1a1ce9c2.html,200,,,,,2,data/cn_plant_links.csv;data/cn_stack_monitor_sources.json,2026-09-15T12:59Z
https://www.cityofprineville.com/1345/Utility-Rates,200,,,,,1,data/water_monthly_searches.csv,2026-09-15T12:59Z
https://www.clarksvilletn.gov/Archive.aspx?AMID=39,200,,,,,1,data/water_monthly_searches.csv,2026-09-15T12:59Z
https://www.cls.cn/detail/943127,200,,,,,1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://www.cnbc.com/2025/10/29/amazon-opens-11-billion-ai-data-center-project-rainier-in-indiana.html,200,,,,,2,data/capacity_timeline.csv;data/sites.csv,2026-09-15T12:59Z
https://www.co.armstrong.tx.us/upload/page/5361/Phase%201%20Tax%20Abatement%20Agreement%20-%20Signed.pdf,404,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.cq.gov.cn/ywdt/jrcq/202508/t20250816_14906879.html,error,,,,SSLError,1,data/cn_stack_monitor_sources.json,2026-09-15T12:59Z
https://www.crusoe.ai/resources/blog/an-inside-look-at-the-abilene-ai-data-center,200,,,,,1,data/onsite_generation.csv,2026-09-15T12:59Z
https://www.crusoe.ai/resources/newsroom/crusoe-announces-flagship-abilene-data-center-is-live,200,,,,,2,data/capacity_timeline.csv;data/sites.csv,2026-09-15T12:59Z
https://www.cso.ie/en/releasesandpublications/ep/p-dcmec/datacentresmeteredelectricityconsumption2025/keyfindings/,200,,,,,3,data/regional_dc_load.csv;data/regional_dc_load_sources.json;data/regional_inventory_audit.json,2026-09-15T12:59Z
https://www.datacenterdynamics.com/en/news/aws-confirmed-as-company-behind-10bn-mississippi-data-center-development/,200,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.datacenterdynamics.com/en/news/chirisa-secures-200-million-loan-to-fit-out-virginia-data-center-for-coreweave/,200,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.datacenterdynamics.com/en/news/talen-energy-to-build-300mw-nuclear-powered-cryptomining-facility-and-data-center-in-us/,200,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.datacenterknowledge.com/hyperscalers/live-in-lulea-facebook-goes-global-and-gets-greener,200,,,,,2,data/capacity_timeline.csv;data/sites.csv,2026-09-15T12:59Z
https://www.datacentermap.com/usa/oregon/prineville/meta-prineville-data-center/,429,,http://web.archive.org/web/20241204091316/https://www.datacentermap.com/usa/oregon/prineville/meta-prineville-data-center/,20241204091316,blocked or rate-limited (429): the page may exist; check by hand,1,data/sites.csv,2026-09-15T12:59Z
https://www.deq.louisiana.gov/public-notices?pn=3,200,,,,,1,data/onsite_generation.csv,2026-09-15T12:59Z
https://www.developfultoncounty.com/meetings-and-minutes_239_547601452.pdf,error,,http://web.archive.org/web/20240227174922/https://www.developfultoncounty.com/meetings-and-minutes_239_547601452.pdf,20240227174922,SSLError,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.distilled.earth/p/openais-stargate-data-centers-are,200,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.dominionenergy.com/-/media/content/about/our-company/irp/pdfs/2025-integrated-resource-plan-update.pdf,200,,,,,2,data/regional_dc_load.csv;data/regional_dc_load_sources.json,2026-09-15T12:59Z
https://www.ema.gov.sg/resources/singapore-energy-statistics/chapter3,200,,,,,2,data/regional_dc_load.csv;data/regional_dc_load_sources.json,2026-09-15T12:59Z
https://www.entergy.com/news/entergy-louisiana-receives-lpsc-approval-for-major-infrastructure-investments-to-support-metas-data-center-and-improve-reliability,200,,,,,2,data/campus_plant_links.csv;data/generator_watchlist.csv,2026-09-15T12:59Z
https://www.epa.gov/sites/default/files/2016-09/documents/allocationtable.pdf,200,,,,,1,data/campus_plant_links.csv,2026-09-15T12:59Z
https://www.ercot.com/files/docs/2025/04/08/ERCOT-2025-Long-Term-Load-Forecast-Report.pdf,200,,,,,2,data/regional_dc_load.csv;data/regional_dc_load_sources.json,2026-09-15T12:59Z
https://www.fool.com/earnings/call-transcripts/2026/03/02/core-scientific-corz-q4-2025-earnings-transcript/,200,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.galaxy.com/data-centers,200,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.gaxq.gov.cn/zsyz_34948/zsyzxmjcyjs_34949/201904/t20190428_2445981.html,error,,,,SSLError,1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://www.gds-services.com/zh_cn/newsshow_243.html,200,,,,,1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://www.globenewswire.com/news-release/2023/08/31/2735129/0/en/Chindata-Group-Reports-Fiscal-Year-2023-Second-Quarter-and-Half-Year-Unaudited-Financial-Results.html,200,,,,,1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://www.globenewswire.com/news-release/2025/09/25/3156107/0/en/Cipher-Mining-Signs-168-MW-10-Year-AI-Hosting-Agreement-with-Fluidstack.html,200,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.globenewswire.com/news-release/2025/11/20/3191801/0/en/Cipher-Mining-Signs-Additional-56-MW-10-Year-AI-Hosting-Agreement-with-Fluidstack.html,200,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.globenewswire.com/news-release/2026/03/17/3257009/0/en/gds-holdings-limited-reports-fourth-quarter-and-full-year-2025-results.html,200,,,,,1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://www.govtech.com/artificial-intelligence/indiana-data-center-could-bring-significant-power-use,200,,,,,1,data/operator_disclosures.csv,2026-09-15T12:59Z
https://www.gstatic.com/gumdrop/sustainability/google-2023-environmental-report.pdf,,,,,"skipped: Google static content behind map annotations, not a source",3,data/capacity_timeline.csv;data/operator_disclosures.csv;data/water_derived_loads.csv,2026-09-15T12:59Z
https://www.gstatic.com/gumdrop/sustainability/google-2024-environmental-report.pdf,,,,,"skipped: Google static content behind map annotations, not a source",3,data/capacity_timeline.csv;data/operator_disclosures.csv;data/water_derived_loads.csv,2026-09-15T12:59Z
https://www.gstatic.com/gumdrop/sustainability/google-2025-environmental-report.pdf,,,,,"skipped: Google static content behind map annotations, not a source",3,data/capacity_timeline.csv;data/operator_disclosures.csv;data/water_derived_loads.csv,2026-09-15T12:59Z
https://www.idcquan.com/xw/203947.shtml,200,,,,,1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://www.imda.gov.sg/-/media/imda/files/how-we-can-help/green-dc-roadmap/green-dc-roadmap.pdf,202,,,,,2,data/regional_dc_load.csv;data/regional_dc_load_sources.json,2026-09-15T12:59Z
https://www.jingnengpower.com/nmgjnslrdyxgs/index.jhtml,404,,http://web.archive.org/web/20230312004437/https://www.jingnengpower.com/nmgjnslrdyxgs/index.jhtml,20230312004437,,1,data/cn_stack_monitor_sources.json,2026-09-15T12:59Z
https://www.linkedin.com/posts/dayonedc-datacenter-batam-ugcPost-7450899048925986816-Wxqu/,,,,,skipped: robots.txt disallows,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.miit.gov.cn/jgsj/jns/nyjy/art/2021/art_8226a3a538384d63be03447b2a3081a7.html,200,,,,,1,data/china_project_documents.json,2026-09-15T12:59Z
https://www.moomoo.com/news/post/41886329/support-ai-computing-deployment-gds-holdings-nusajaya-technology-park-datacenter?level=1&data_ticket=1778269491837872,200,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.nature.com/articles/s41597-024-03913-w,200,,,,,2,data/capacity_timeline.csv;data/operator_disclosures.csv,2026-09-15T12:59Z
https://www.ncwater.org/wudc/app/lwsp/report.php?pwsid=01-14-010&year=2025,200,,,,,1,data/water_monthly_searches.csv,2026-09-15T12:59Z
https://www.nda.gov.cn/sjj/zhuanti/ztdsjblh/ztxwfb/0924/20240924133430913242032_pc.html,200,,,,,2,data/cn_plant_links.csv;data/cn_stack_monitor_sources.json,2026-09-15T12:59Z
https://www.nmg.chinanews.com.cn/news/20250514/49935.html,200,,,,,1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://www.opb.org/article/2026/01/23/the-dalles-mayor-data-center-google/,200,,,,,1,data/water_monthly_searches.csv,2026-09-15T12:59Z
https://www.pacodeandbulletin.gov/secure/pabulletin/data/vol56/56-4/56-4.pdf,,,,,skipped: robots.txt disallows,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.papillion.org/ArchiveCenter/ViewFile/Item/202,200,,,,,1,data/water_monthly_searches.csv,2026-09-15T12:59Z
https://www.prnewswire.com/news-releases/cumulus-data-completes-key-milestones-in-construction-of-its-flagship-zero-carbon-susquehanna-data-center-campus-301722751.html,200,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.prnewswire.com/news-releases/vnet-reports-unaudited-second-quarter-2026-financial-results-302853949.html,200,,,,,1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://www.sec.gov/Archives/edgar/data/107263/000119312526112664/wmb_2025_ars.pdf,,,,,skipped: SEC EDGAR needs a contact email in the User-Agent (RFW-07),1,data/generator_watchlist.csv,2026-09-15T12:59Z
https://www.sec.gov/Archives/edgar/data/1144879/000164117225013199/form8-k.htm,,,,,skipped: SEC EDGAR needs a contact email in the User-Agent (RFW-07),1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.sec.gov/Archives/edgar/data/1508475/000110465926044361/vnet-20251231x20f.htm,,,,,skipped: SEC EDGAR needs a contact email in the User-Agent (RFW-07),1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://www.sec.gov/Archives/edgar/data/1526125/000110465921049104/gds-20201231x20f.htm,,,,,skipped: SEC EDGAR needs a contact email in the User-Agent (RFW-07),1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://www.sec.gov/Archives/edgar/data/1526125/000110465926051006/gds-20251231x20f.htm,,,,,skipped: SEC EDGAR needs a contact email in the User-Agent (RFW-07),1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://www.sec.gov/Archives/edgar/data/1622536/000162828025023501/tln-20250331.htm,,,,,skipped: SEC EDGAR needs a contact email in the User-Agent (RFW-07),1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.sec.gov/Archives/edgar/data/1807192/000095017023015950/cd-20221231.htm,,,,,skipped: SEC EDGAR needs a contact email in the User-Agent (RFW-07),1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://www.sec.gov/Archives/edgar/data/1807192/000119312520259613/d853939d424b4.htm,,,,,skipped: SEC EDGAR needs a contact email in the User-Agent (RFW-07),1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://www.sec.gov/Archives/edgar/data/1807192/000156459022016827/cd-20f_20211231.htm,,,,,skipped: SEC EDGAR needs a contact email in the User-Agent (RFW-07),1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://www.sec.gov/Archives/edgar/data/1839341/000119312526165121/d149019dex992.htm,,,,,skipped: SEC EDGAR needs a contact email in the User-Agent (RFW-07),1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.sec.gov/Archives/edgar/data/1839341/000162828025008302/core-20241231.htm,,,,,skipped: SEC EDGAR needs a contact email in the User-Agent (RFW-07),1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.sec.gov/Archives/edgar/data/1839341/000162828026030918/exhibit991polarispressre.htm,,,,,skipped: SEC EDGAR needs a contact email in the User-Agent (RFW-07),1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.selc.org/news/xai-built-an-illegal-power-plant-to-power-its-data-center/,200,,,,,3,data/capacity_timeline.csv;data/onsite_generation.csv;data/sites.csv,2026-09-15T12:59Z
https://www.sg.gov.cn/zw/zdlyxxgk/dzjg/sgssthjj/hjbhxxgk/jsxmhjyxpjxx/content/post_2855829.html,200,,,,,2,data/cn_plant_links.csv;data/cn_stack_monitor_sources.json,2026-09-15T12:59Z
https://www.sohu.com/a/687610191_210640,,,,,skipped: robots.txt disallows,1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://www.srbc.gov/waav/Search/getdocket?documenttype=Approval&isabre=False&projectnumber=20260301,200,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.srbc.gov/waav/search/GetPending?documentType=Application&isABRe=false&projectNumber=2024-056,200,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.stcn.com/article/detail/3802556.html,200,,,,,1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://www.stdaily.com/web/gdxw/2026-08/20/content_567111.html,200,,,,,1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://www.streamdatacenters.com/wp-content/uploads/2026/01/SDC-Goodyear-CaseStudy-251218.pdf,202,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.tdlr.texas.gov/TABS/Projects/TABS2026028247,200,https://www.tdlr.texas.gov/TABS/Account/Login?ReturnUrl=%2fTABS%2fError%3faspxerrorpath%3d%2fTABS%2fProjects%2fTABS2026028247&aspxerrorpath=/TABS/Projects/TABS2026028247,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.tdlr.texas.gov/TABS/Search/Print/TABS2025005706,200,https://www.tdlr.texas.gov/TABS/Account/Login?ReturnUrl=%2fTABS%2fError%3faspxerrorpath%3d%2fTABS%2fSearch%2fPrint%2fTABS2025005706&aspxerrorpath=/TABS/Search/Print/TABS2025005706,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.tdlr.texas.gov/TABS/Search/Project/TABS2021019471,200,https://www.tdlr.texas.gov/TABS/Account/Login?ReturnUrl=%2fTABS%2fError%3faspxerrorpath%3d%2fTABS%2fSearch%2fProject%2fTABS2021019471&aspxerrorpath=/TABS/Search/Project/TABS2021019471,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.tdlr.texas.gov/TABS/Search/Project/TABS2021019588,200,https://www.tdlr.texas.gov/TABS/Account/Login?ReturnUrl=%2fTABS%2fError%3faspxerrorpath%3d%2fTABS%2fSearch%2fProject%2fTABS2021019588&aspxerrorpath=/TABS/Search/Project/TABS2021019588,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.tdlr.texas.gov/TABS/Search/Project/TABS2021019686,200,https://www.tdlr.texas.gov/TABS/Account/Login?ReturnUrl=%2fTABS%2fError%3faspxerrorpath%3d%2fTABS%2fSearch%2fProject%2fTABS2021019686&aspxerrorpath=/TABS/Search/Project/TABS2021019686,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.tdlr.texas.gov/TABS/Search/Project/TABS2022017728,200,https://www.tdlr.texas.gov/TABS/Account/Login?ReturnUrl=%2fTABS%2fError%3faspxerrorpath%3d%2fTABS%2fSearch%2fProject%2fTABS2022017728&aspxerrorpath=/TABS/Search/Project/TABS2022017728,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.tdlr.texas.gov/TABS/Search/Project/TABS2024007561,200,https://www.tdlr.texas.gov/TABS/Account/Login?ReturnUrl=%2fTABS%2fError%3faspxerrorpath%3d%2fTABS%2fSearch%2fProject%2fTABS2024007561&aspxerrorpath=/TABS/Search/Project/TABS2024007561,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027064,200,https://www.tdlr.texas.gov/TABS/Account/Login?ReturnUrl=%2fTABS%2fError%3faspxerrorpath%3d%2fTABS%2fSearch%2fProject%2fTABS2025027064&aspxerrorpath=/TABS/Search/Project/TABS2025027064,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.tdlr.texas.gov/TABS/Search/Project/TABS2025027065,200,https://www.tdlr.texas.gov/TABS/Account/Login?ReturnUrl=%2fTABS%2fError%3faspxerrorpath%3d%2fTABS%2fSearch%2fProject%2fTABS2025027065&aspxerrorpath=/TABS/Search/Project/TABS2025027065,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026001234,200,https://www.tdlr.texas.gov/TABS/Account/Login?ReturnUrl=%2fTABS%2fError%3faspxerrorpath%3d%2fTABS%2fSearch%2fProject%2fTABS2026001234&aspxerrorpath=/TABS/Search/Project/TABS2026001234,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008019,200,https://www.tdlr.texas.gov/TABS/Account/Login?ReturnUrl=%2fTABS%2fError%3faspxerrorpath%3d%2fTABS%2fSearch%2fProject%2fTABS2026008019&aspxerrorpath=/TABS/Search/Project/TABS2026008019,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026008308,200,https://www.tdlr.texas.gov/TABS/Account/Login?ReturnUrl=%2fTABS%2fError%3faspxerrorpath%3d%2fTABS%2fSearch%2fProject%2fTABS2026008308&aspxerrorpath=/TABS/Search/Project/TABS2026008308,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.tdlr.texas.gov/TABS/Search/Project/TABS2026010861,200,https://www.tdlr.texas.gov/TABS/Account/Login?ReturnUrl=%2fTABS%2fError%3faspxerrorpath%3d%2fTABS%2fSearch%2fProject%2fTABS2026010861&aspxerrorpath=/TABS/Search/Project/TABS2026010861,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.top500.org/system/177232/,200,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.top500.org/system/177975/,200,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.top500.org/system/177999/,200,,,,,2,data/capacity_timeline.csv;data/sites.csv,2026-09-15T12:59Z
https://www.top500.org/system/178764/,200,,,,,2,data/capacity_timeline.csv;data/sites.csv,2026-09-15T12:59Z
https://www.top500.org/system/179397/,200,,,,,2,data/capacity_timeline.csv;data/sites.csv,2026-09-15T12:59Z
https://www.top500.org/system/179807/,200,,,,,2,data/capacity_timeline.csv;data/sites.csv,2026-09-15T12:59Z
https://www.top500.org/system/180047/,200,,,,,1,data/capacity_timeline.csv,2026-09-15T12:59Z
https://www.tucsonaz.gov/files/sharedassets/public/v/1/government/city-manager-office/documents/project-blue_faq-responses_final.pdf,200,,,,,1,data/onsite_generation.csv,2026-09-15T12:59Z
https://www.tva.com/energy/our-power-system/natural-gas/southaven-combined-cycle-plant,403,,http://web.archive.org/web/20260813175423/https://www.tva.com/energy/our-power-system/natural-gas/southaven-combined-cycle-plant,20260813175423,blocked or rate-limited (403): the page may exist; check by hand,1,data/campus_plant_links.csv,2026-09-15T12:59Z
https://www.vnet.com/portal/article/index/cid/14/id/1007.html,200,,,,,1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=11418,200,,,,,1,data/water_monthly_searches.csv,2026-09-15T12:59Z
https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=11418#108544468,200,,,,,2,data/water_monthly.csv;data/water_sources/manifest.json,2026-09-15T12:59Z
https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=11418#108546665,200,,,,,2,data/water_monthly.csv;data/water_sources/manifest.json,2026-09-15T12:59Z
https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=11418#108548606,200,,,,,2,data/water_monthly.csv;data/water_sources/manifest.json,2026-09-15T12:59Z
https://www.waterrights.utah.gov/asp_apps/viewEditPWS/pwsView.asp?SYSTEM_ID=1264#108544372,200,,,,,3,data/water_monthly.csv;data/water_monthly_searches.csv;data/water_sources/manifest.json,2026-09-15T12:59Z
https://www.wpr.org/news/microsoft-data-centers-8-million-gallons-water-each-year,200,,,,,1,data/operator_disclosures.csv,2026-09-15T12:59Z
https://www.xlgl.gov.cn/xlgl/zt/yhyshjxlglzxd/tszs/2024060716584819497/index.html,200,,,,,1,data/cn_operator_disclosures.csv,2026-09-15T12:59Z
https://xbj.nea.gov.cn/dtyw/hyxx/202606/t20260626_303639.html,200,,,,,2,data/cn_plant_links.csv;data/cn_stack_monitor_sources.json,2026-09-15T12:59Z
https://zgqingyang.gov.cn/zw/bmdt/content_343777,403,,,,blocked or rate-limited (403): the page may exist; check by hand,2,data/cn_plant_links.csv;data/cn_stack_monitor_sources.json,2026-09-15T12:59Z
